Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
02:06:33,13398499.0,248554.857,0.0,287971494.9,719532768.0,6553136138354.909,7825293011.0,13016959171358.0,201272547.6,662410174642.0,1087115228.0,60972939585.75,12861084257.0,8760427520.0,1874818.957,0.0,358820.333,1121277.267,820133.286,0.0,0.5,48771.667,14032257.238
02:16:33,13556442.545,257125.714,0.0,290530826.7,725924478.25,6779951862146.546,8115530227.75,13465968015627.5,215678861.0,667737336349.167,1122580146.0,62919250910.75,12887584894.333,8762104320.0,1955696.0,0.0,361625.333,1121277.267,846172.0,0.0,0.5,48719.333,14188401.095
02:26:33,13639894.727,265696.714,0.0,291043590.9,727201810.25,7007052224065.637,8409367726.5,13914976184979.0,230032362.4,673413833449.667,1156740160.5,64896829254.0,14258371271.333,8762729216.0,1992722.348,0.0,363017.0,1121277.267,871366.571,0.0,0.5,48757.333,14301115.905
02:36:33,13717010.182,274267.571,0.0,297245104.7,742695585.5,7233771831967.0,8691259320.0,14363985270558.5,244538450.6,678949712423.667,1193052774.25,66594875373.0,14284562853.0,8765545216.0,2037992.957,0.0,373229.333,1121277.267,897798.714,0.0,0.5,48756.667,14400348.619
02:46:33,13826159.364,282838.429,0.0,298076486.5,744769064.75,7461927128835.363,9007905374.25,14812993015544.0,258838935.6,684766204648.333,1227084176.75,68419334726.75,14310612236.333,8765639936.0,2080676.261,0.0,383873.667,1121277.267,923685.571,0.0,0.5,48736.0,14544048.857
02:56:33,13907744.818,291409.429,0.0,298585166.7,746036205.25,7690412330903.363,9315755077.0,15262005421600.5,273125286.6,690533306937.167,1260864467.25,70138324952.25,14336919561.0,8766497792.0,2132408.087,0.0,388443.667,1121277.267,948923.571,0.0,0.5,48741.333,14652517.81
03:06:37,13989708.0,299980.429,0.0,305166387.5,762478819.75,7917218877991.0,9720766142.5,15711017751071.5,287590826.0,696238871341.333,1296692598.5,71721099546.25,15707634157.667,8769860608.0,2170065.913,0.0,394961.333,1121277.267,974698.571,0.0,0.5,48756.667,14755814.905
03:16:37,14079865.909,308609.429,0.0,305696301.5,763798882.0,8145238059657.182,10009506061.75,16163074901462.75,301972040.6,849813584606.5,1330247562.25,73313083739.75,15734329694.667,8769869824.0,2205696.957,0.0,396046.333,1121277.267,1000276.571,0.0,0.5,48725.667,14871189.857
03:26:37,14226260.727,317180.429,0.0,308352718.3,770433143.75,8371738003103.637,10303377604.75,16612084093798.75,311378564.0,855223548407.5,1364842267.5,74997182351.5,15760862155.667,8771850752.0,2270763.696,0.0,404620.0,1121277.267,1026645.429,0.0,0.5,48746.667,15038520.429
03:36:37,14305237.182,325751.143,0.0,313417333.3,783085726.5,8599570606454.182,10664637712.5,17061093419045.25,312827849.0,859748500144.0,1400177028.0,77206465916.0,17131630911.0,8774115584.0,2307687.391,0.0,407997.0,1121277.267,1052640.286,0.0,0.5,48746.0,15134649.0
03:46:37,14384214.636,334322.143,0.0,314239469.5,785136161.25,8827822276877.455,11108541594.0,17510104302450.0,314230965.6,864532224120.0,1433944768.0,79649676456.75,17158168002.667,8774597120.0,2357235.609,0.0,409109.667,1121277.267,1076840.143,0.0,0.5,48725.667,15239373.0
03:56:37,14457972.364,342893.0,0.0,317853096.7,794162574.0,9055744819603.092,11497296585.75,17959109263744.75,315866831.2,870091601090.667,1470142239.5,81880263273.5,17184789433.333,8776794368.0,2412401.783,0.0,412811.667,1121277.267,1102564.714,0.0,0.5,48746.667,15352133.81
04:06:37,14529127.273,351463.857,0.0,321211321.5,802550773.0,9282701847639.818,11807773389.25,18408116444408.5,317478133.6,875834270553.667,1506103179.25,84628774157.25,17211304509.667,8778385664.0,2475744.391,0.0,415419.0,1121277.267,1129426.429,0.0,0.5,48746.0,15455047.143
04:16:37,14599907.818,360034.714,0.0,322033483.5,804601309.0,9509536032376.908,12114824916.5,18857125727167.246,318850383.0,881651383149.167,1539725268.75,87589971957.75,18582030773.333,8778931968.0,2512970.304,0.0,416869.667,1121277.267,1154795.429,0.0,0.5,48709.667,15567524.619
04:26:37,14674410.091,368605.714,0.0,326917144.5,816801664.25,9736825071391.637,12424712828.25,19306133799492.754,320246825.2,886873044652.5,1574431332.5,90349751233.0,18608495255.333,8781247488.0,2566897.304,0.0,421095.333,1121277.267,1181015.0,0.0,0.5,48730.667,15683471.571
04:36:37,14738117.091,377176.571,0.0,329188778.3,822474512.25,9965682955206.0,12775186102.0,19755142962671.754,321599496.6,892355078431.833,1606698227.25,92907680210.5,18634563938.667,8783039744.0,2601326.652,0.0,432186.667,1121277.267,1206679.429,0.0,0.5,48730.333,15784017.571
04:46:37,14808525.455,385747.429,0.0,329697239.1,823741192.75,10194513909587.727,13125162330.75,20204151169070.5,323017436.0,897736556159.0,1639624094.75,95588777115.5,18660644735.667,8783489280.0,2641795.609,0.0,442111.333,1121277.267,1233113.571,0.0,0.5,48709.667,15893110.619
04:56:38,14884519.727,394318.286,0.0,336414431.5,840523896.25,10422913753216.273,13388669463.25,20653159029767.246,335372653.6,902869230619.833,1675747592.75,98315749969.0,20031470288.667,8786863616.0,2685349.174,0.0,446444.333,1121277.267,1259534.143,0.0,0.5,48747.0,16012179.571
05:06:38,14966468.545,402889.286,0.0,337514714.3,843269489.0,10651348143589.092,13638354229.25,21102167982278.754,349918681.2,908771114563.0,1710211575.0,99889221894.75,21401796736.333,8787546880.0,2773588.957,0.0,456506.667,1121277.267,1291024.857,0.0,0.5,48746.333,16128200.238
05:16:38,15057730.909,411460.143,0.0,339717739.1,848770949.0,10879608269346.727,14081185574.25,21551178682562.5,364559782.4,914220604791.833,1746044692.5,101379824120.0,21428102931.667,8788822528.0,2891177.087,0.0,463398.333,1121277.267,1326646.429,0.0,0.5,48677.333,16254588.19
05:26:38,15152723.727,420031.0,0.0,345111433.3,862245646.25,11106253710280.273,14478250961.0,22000190649750.246,379154558.0,919394218052.333,1784045623.75,103022762805.75,21454695993.333,8791588864.0,3011515.087,0.0,467305.0,1121277.267,1363320.286,0.0,0.5,48715.0,16382079.333
05:36:38,15228724.273,428601.857,0.0,346074252.1,864647817.75,11333314019740.637,14826656394.0,22449200102423.754,393576103.4,924832261690.0,1819191439.0,104834896925.5,22825513368.667,8792190976.0,3106898.0,0.0,468502.333,1121277.267,1396298.714,0.0,0.5,48714.333,16501722.762
05:46:38,15303231.091,437172.857,0.0,348942184.7,871810929.25,11560500684007.637,15130544141.0,22898209640164.246,407933592.8,929630222912.667,1856197881.5,106642225334.75,22852062030.0,8793818880.0,3206883.957,0.0,471196.333,1121277.267,1430041.714,0.0,0.5,48725.333,16631444.762
05:56:38,15387041.636,445743.857,0.0,353266352.5,882613293.0,11789207151771.455,15500989891.75,23347217744304.5,422519208.4,934914081976.0,1893394584.0,108221878143.5,22878591461.333,8796346112.0,3303859.0,0.0,474236.0,1121277.267,1463563.571,0.0,0.5,48747.0,16756075.381
06:06:38,15475698.636,454314.714,0.0,354167126.1,884860002.0,12018352766139.637,15943633723.0,23796226900416.754,437110966.6,940565535376.333,1929329659.75,109849786176.5,24249393565.0,8796952320.0,3442066.478,0.0,475661.667,1121277.267,1500501.0,0.0,0.5,48762.333,16871541.571
06:16:38,15575159.455,462885.571,0.0,358527472.9,895752572.25,12246141433793.092,16353073865.75,24245235877841.754,448331098.0,945853765474.833,1968585525.5,111535706554.25,24276006338.333,8799106048.0,3582384.696,0.0,479013.333,1121277.267,1540146.286,0.0,0.5,48709.667,17001617.095
06:24:51,15712981.636,471456.286,0.0,361574461.5,903362884.5,12474683591157.273,16727357778.0,24694241984078.0,450208512.6,951131925595.667,2006959865.5,114070179340.0,24302716401.667,8801078016.0,3728397.739,0.0,487196.0,1121277.267,1580160.714,0.0,0.5,48731.0,17190204.0
06:34:51,15781895.909,478502.0,0.0,362326602.3,905239238.5,281474977023971.8,281474976712236.0,281474976745019.75,225179981368675.4,94486497770500.17,211106232533412.0,17592186057352.5,24324681681.333,8801638912.0,3807830.304,0.0,488317.0,1121277.267,1607604.857,0.0,0.5,48762.333,17293986.667
06:44:51,15860496.636,487073.0,0.0,366323233.1,915222851.5,281701884734551.06,281475352333392.5,281923992638111.75,225179983473523.2,94491786302889.83,211106272904021.5,17594791328060.75,25695364749.0,8803663872.0,3892694.739,0.0,496361.0,1121277.267,1641830.714,0.0,0.5,48746.333,17418581.286
06:54:51,15932770.727,495644.0,0.0,369516472.3,923199133.75,281927471227607.4,281475616106030.5,282372999122146.5,225179985110478.6,94496420816302.5,211106309840363.25,17596956580805.25,25722094062.0,8805522688.0,3985923.348,0.0,498861.667,1121277.267,1674987.286,0.0,0.5,48741.667,17540783.333
07:04:51,16112669.545,504214.714,0.0,370600554.3,925904533.25,282153694068163.2,281475823991893.25,282822002997027.25,225179987073556.6,94501241525209.66,211106346858750.5,17599152547576.5,25748352767.667,8805882112.0,4083159.826,0.0,510159.333,1121277.267,1709884.429,0.0,0.5,48766.333,17768088.333
07:14:52,16218083.727,512785.714,0.0,375278145.1,937590207.75,282380476890668.75,281476119870769.5,283271011348044.25,225179989127344.6,94505677225314.5,211106387495445.75,17601299709143.5,25774986412.333,8808545792.0,4156503.478,0.0,514164.667,1121277.267,1743583.714,0.0,0.5,48786.0,17901982.524
07:24:52,16313076.091,521356.429,0.0,376954353.5,941775110.25,282607706731113.4,281476443383650.75,283720019517635.5,225179991203908.2,94510140888902.34,211106427387296.25,17603448859617.5,27145853840.333,8809424384.0,4250849.348,0.0,515786.333,1121277.267,1777582.143,0.0,0.5,48765.333,18028256.714
07:34:52,16394655.727,529927.286,0.0,379368391.3,947804058.75,282836320202584.2,281476783055928.0,284169026332852.75,225179993297782.2,94514605322206.17,211106468237586.75,17605828951677.5,27172408556.667,8810883584.0,4351026.478,0.0,520110.667,1121277.267,1812872.143,0.0,0.5,48770.0,18168382.286
07:44:52,16471393.455,538498.143,0.0,384380573.7,960325875.75,283063667449999.4,281477102667831.0,284618037834130.25,225180002256229.0,94519229614771.17,211106508113235.75,17607790611357.5,27198959563.0,8813484800.0,4441482.826,0.0,524655.333,1121277.267,1847534.0,0.0,0.5,48754.0,18289480.905
07:54:52,16573830.909,547069.0,0.0,384884398.1,961581053.25,283292098573873.8,281477395359432.25,285067047724888.25,225180016875271.8,94523736697754.17,211106547107855.75,17609467881628.0,27225596207.667,8813875712.0,4551023.652,0.0,525682.333,1121277.267,1884428.571,0.0,0.5,48765.333,18419146.19
08:04:52,16680371.636,555639.857,0.0,385625569.9,963429092.75,283519500999104.94,281477726204763.5,285516055413356.5,225180031308192.4,94563659022038.0,211106584697437.0,17611273942318.5,28596486780.667,8814003712.0,4653820.087,0.0,527790.333,1121277.267,1917685.571,0.0,0.5,48783.333,18557216.333
08:14:52,16776482.636,564210.429,0.0,386231312.7,964938738.25,283715330574223.75,281477973864513.0,285965063183991.5,225180045447524.4,94581235964524.17,211106618660388.75,17612989481903.5,28620672565.0,8809531136.0,4748617.043,0.0,536558.333,1121277.267,1952786.714,0.0,0.5,48642.333,18701788.286
08:24:52,16888232.0,572778.714,0.0,386725009.1,966168861.75,283715613373260.75,281478072318741.75,286414061739857.25,225180059241394.6,94775499865068.17,211106642457478.03,17613627255846.25,28635410035.0,8806392576.0,4840279.0,0.0,551802.0,1121277.267,1989608.857,0.0,0.5,48425.667,18832859.905
08:34:52,17037982.455,581347.0,0.0,387154590.3,967239013.75,283715774466409.44,281478084345329.5,286771912656290.75,225180072643094.6,95027576592063.33,211106650640624.75,17613765747708.5,28645888895.667,8805066496.0,4939026.217,0.0,567696.333,1121277.267,2027020.857,0.0,0.5,48354.667,19018383.381
08:44:52,17141171.909,589916.714,0.0,387576863.9,968290830.0,283715824032461.6,281478094757404.25,286952241138046.5,225180086002099.0,95279551580709.66,211106658409196.75,17613878072542.75,28653205654.667,8805054976.0,5033812.478,0.0,580772.333,1121277.267,2063731.857,0.0,0.5,48337.0,19136566.667
08:54:52,17243988.364,598486.286,0.0,388009356.1,969368024.25,283715894395600.25,281478103214869.0,287132904889127.5,225180099358061.8,95531557925280.17,211106666139328.25,17613973460785.75,28660529815.0,8805303808.0,5103600.087,0.0,598558.333,1121277.267,2094712.429,0.0,0.5,48272.0,19260563.857
09:04:52,17331534.455,607056.0,0.0,388437885.1,970435360.0,283715944567023.8,281478112160963.25,287312859387751.5,225180112720656.8,95783733833343.66,211106674073061.0,17614076172201.0,28667842542.667,8805113088.0,5176013.478,0.0,615177.0,1121277.267,2127546.0,0.0,0.5,48330.0,19387975.0
09:14:52,17494698.545,615625.714,0.0,388862733.3,971493556.0,283715996897884.75,281478119962082.25,287492895510126.0,225180113883992.2,96036014266511.66,211106682011565.25,17614163682049.0,28675159368.333,8805115136.0,5323322.826,0.0,629834.333,1121277.267,2154692.857,0.0,0.5,48314.0,19576290.19
09:24:52,17582990.636,624195.429,0.0,389284949.1,972545233.75,283716046596270.2,281478127214417.0,287672625547585.25,225180114633398.8,96288373244078.0,211106689332669.5,17614248536416.25,28682477132.667,8805265664.0,5365806.652,0.0,643360.333,1121277.267,2181620.429,0.0,0.5,48293.333,19693476.238
21:16:31,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8583004672.0,0.0,0.0,0.0,1121277.267,356.429,0.0,0.5,47038.0,0.0
21:26:31,2609054.818,8570.857,0.0,111814594.5,279435871.0,209255257343.455,328872924.25,446161284153.75,16090559.6,155365448170.5,53528253.0,1813061776.5,1368929103.667,8647544320.0,46781.652,0.0,76971.333,1121277.267,46650.286,0.0,0.5,48568.333,3062267.048
21:36:31,2686173.0,17141.857,0.0,195036074.3,487396221.25,425718251599.909,666870226.25,895186882942.0,31575366.8,186799475721.667,105868401.0,3442204896.75,1395169016.667,8706252288.0,82167.609,0.0,121326.333,1121277.267,96261.857,0.0,0.5,48574.0,3198124.857
21:46:31,2771853.727,25712.429,0.0,204301089.1,510545009.0,647807542536.545,939944578.0,1344197446062.75,38764451.4,235527517478.167,144758605.75,5094981923.5,1421313113.0,8713301504.0,121719.304,0.0,134329.0,1121277.267,126506.571,0.0,0.5,48555.333,3319703.762
21:56:31,2860519.455,34282.857,0.0,218543596.3,546133152.75,869179844966.545,1200677530.0,1793205030059.75,40905734.0,241654932711.833,183438729.0,7044774424.75,2790548977.667,8718290688.0,171832.478,0.0,174843.333,1121277.267,158008.143,0.0,0.5,48608.667,3444982.19
22:06:31,4175698.727,42853.857,0.0,219471057.3,548446712.75,1095964154670.0,1432888673.25,2242211745607.75,42678472.4,246440964490.667,217433213.0,8921477278.75,2817104964.333,8720277248.0,213648.304,0.0,181779.667,1121277.267,200727.286,0.0,0.5,48608.0,4683055.905
22:16:31,6230147.091,51424.714,0.0,219984802.1,549726504.0,1322908438364.091,1653837310.0,2690547110416.0,46005779.8,251981507099.167,252152009.75,10850159290.25,2843662202.667,8722355968.0,672263.435,0.0,193043.667,1121277.267,226147.857,0.0,0.5,48715.333,6734884.952
22:26:31,7492438.727,59995.571,0.0,227035548.1,567342707.5,1549812812635.0,1933227564.0,3138785692133.75,47503173.8,257158851888.833,288373215.0,13518268901.0,2870214447.0,8726039296.0,719025.0,0.0,206016.667,1121277.267,252153.714,0.0,0.5,48737.0,7898139.81
22:36:31,8750255.909,68566.571,0.0,227550241.3,568624893.5,1778120427150.091,2138282795.5,3587793636022.5,48749660.0,261280143281.667,325036433.25,17168643440.0,4241128563.667,8726045440.0,762153.0,0.0,207209.333,1121277.267,276965.857,0.0,0.5,48736.333,9044978.857
22:46:31,10055375.091,77137.571,0.0,228062656.5,569901350.0,2006288679918.364,2338716166.25,4036802504018.25,50096699.4,266065490779.833,362740312.25,21664331972.0,4267807178.667,8727068672.0,797540.783,0.0,210066.667,1121277.267,301223.714,0.0,0.5,48715.667,10233208.095
22:56:32,11368314.909,85708.286,0.0,235212367.9,587764657.0,2233745914743.182,2622761368.0,4485809281164.5,51700950.4,270962904304.833,400981267.5,24583543875.75,4294437760.667,8730468864.0,851121.739,0.0,215348.0,1121277.267,327949.571,0.0,0.5,48738.0,11424639.381
23:06:32,11709503.727,94279.143,0.0,235727634.5,589048183.75,2460376269949.182,2918692495.25,4934816363048.75,53506534.4,275738737953.0,435360866.0,26189887511.0,4321011646.333,8730477568.0,892770.391,0.0,216373.667,1121277.267,353030.0,0.0,0.5,48737.333,11766031.381
23:16:32,11795556.455,102849.857,0.0,236234289.1,590310289.5,2687105447111.727,3341737985.5,5383823896591.0,67553979.8,280368503325.833,469572843.75,27918717920.5,5691836341.333,8731450368.0,934819.609,0.0,218944.0,1121277.267,377962.429,0.0,0.5,48684.667,11885284.571
23:26:32,11874530.727,111420.857,0.0,243199638.3,607712772.0,2914596323957.546,3590022989.0,5832829338429.0,81862251.6,285466389555.833,507176749.75,29741937377.75,5718380911.0,8733444352.0,974356.304,0.0,225854.333,1121277.267,405074.0,0.0,0.5,48722.0,12001708.571
23:36:32,11936741.909,119992.0,0.0,243709650.1,608983269.5,3143090002401.273,3823289432.25,6281849715714.25,96088043.4,291030384279.0,544297411.0,31394500228.75,5744838901.0,8734555904.0,1008587.783,0.0,230610.333,1121277.267,429437.857,0.0,0.5,48737.333,12102420.762
23:46:32,12018696.909,128562.857,0.0,247398114.5,618196796.25,3370865657552.454,4158681782.25,6730857582046.0,110252332.8,295954437101.5,579888383.5,33167852921.25,5771146516.333,8737841664.0,1044307.13,0.0,239789.0,1121277.267,454451.0,0.0,0.5,48715.667,12214426.048
23:56:32,12101769.818,137133.714,0.0,250553144.1,626077191.25,3597729621478.364,4373598879.0,7179863496872.75,124286143.8,300265848282.833,615147505.5,34845174751.25,7141935368.0,8739387648.0,1083947.174,0.0,242247.0,1121277.267,479967.429,0.0,0.5,48754.0,12321282.619
