Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
02:18:53,43978024.455,1410753.571,1879207.353,12918257269.7,32281864275.75,281836832843201.94,281634108744316.5,286528795851459.25,225192758561744.0,68916465134105.664,211210356317052.5,18373579437275.0,27182168420.0,8812839168.0,10775994.348,0.0,22579811.667,2140350.667,6576959.857,0.0,0.5,22008.667,53043674.429
02:19:18,4012863.364,179587.571,182874.824,1040258499.3,2599454885.0,232344789369.182,100068415989.0,3778384008854.5,14606360689.2,4649090163237.667,71672476606.0,522646296353.0,2890473980.333,8891544320.0,4272657.217,0.0,1260573.667,1510916.0,882637.571,0.0,0.5,7612.333,6747598.667
02:28:54,44102827.364,1419313.286,1894988.824,13041361371.1,32589503307.0,281854296422526.8,281638528933068.75,286708716618708.75,225193563061204.0,69068832924681.0,211212734145117.25,18398944749744.246,27191752268.333,8801638144.0,10827593.043,0.0,22661998.667,2097108.267,6616583.857,0.0,0.5,22041.0,53423434.571
02:29:18,4083649.182,188131.143,202266.882,1141576189.3,2852628675.25,237508281271.364,106257782332.5,3959494793615.75,14770033874.2,4828440874320.167,77173719673.75,546892658872.75,2900563407.0,8956848896.0,4323290.087,0.0,1557216.667,1512249.867,925186.714,0.0,0.5,7631.667,7107882.048
02:38:54,44184413.727,1427870.714,1902016.882,13099763739.9,32735450680.0,281872049892475.4,281644020543766.75,286888657092768.75,225194329843123.6,69180807620667.17,211215392319473.75,18425831949880.5,27201379183.667,8856820480.0,10867751.522,0.0,22745746.0,1846685.6,6654528.429,0.0,0.5,22025.0,53653732.476
02:39:18,4139899.0,196682.857,221086.294,1257003785.5,3141072930.0,246699086698.818,111973735623.25,4140109130393.25,15171402360.8,5019858341555.667,81792382384.5,575436334280.0,2910412913.667,9070386688.0,4367311.0,0.0,1828239.333,1491078.4,967403.286,0.0,0.5,7717.0,7414557.857
02:48:54,44257438.273,1436443.143,1918418.647,13226527678.3,33052231495.75,281901932397921.0,281649525764560.0,287069641894378.0,225194426230931.4,69456505713937.17,211219989137934.75,18448924626107.5,27211323022.333,9034165504.0,10911932.13,0.0,23009571.0,2108744.8,6692594.714,0.0,0.5,21992.667,53954856.667
02:49:18,4198761.091,205254.571,241091.0,1378797516.9,3445421011.25,278042124914.091,118128379383.0,4321386113749.75,15236480805.4,5192812185922.833,87614798956.25,602124024210.25,4264808208.0,9220264960.0,4414424.087,0.0,2176124.667,1510519.733,1008958.429,0.0,0.5,7822.0,7713305.952
02:58:54,44333066.182,1444980.857,1926877.412,13290223359.3,33211403943.0,281903332321002.0,281656008082941.5,287250881139690.75,225194536571833.97,69559248065041.0,211225502341580.25,18477327619541.5,27221684691.0,8993891072.0,10951524.261,0.0,23166975.333,2135738.4,6731448.143,0.0,0.5,21977.0,54210196.81
02:59:18,4256509.182,213807.286,263137.353,1512865981.1,3780443795.0,289828616406.0,123862696496.25,4501829992838.75,15652086133.2,5432780182394.667,91728190128.25,627746283296.25,4274514701.667,9227533056.0,4460364.609,0.0,2374819.333,1510093.867,1051415.857,0.0,0.5,7806.333,8054925.762
03:08:55,44397143.909,1453519.0,1942946.882,13413097038.5,33518464099.0,281906291417680.6,281662300141959.75,287432057943822.25,225194671104969.2,69821235416634.0,211230818147890.75,18502168767272.246,27231918375.0,9076421120.0,10998164.043,0.0,23441973.333,2094911.467,6769870.571,0.0,0.5,21960.667,54543345.19
03:09:19,4315003.0,222360.857,285175.059,1647357735.3,4116524872.0,307520751660.546,129657276255.5,4681967321255.25,16173412384.0,5627473611573.833,95108698319.75,653775751527.25,4284046081.0,9231700224.0,4497197.957,0.0,2510772.0,1511892.0,1093626.714,0.0,0.5,7980.667,8396044.429
03:18:55,44460854.0,1462063.0,1950644.0,13471885438.3,33665372624.0,281907699784803.0,281668144167321.0,287613117924442.25,225194769226243.0,69922241225158.17,211235685345703.5,18526520137016.246,27241964683.333,9125648640.0,11035671.957,0.0,23582730.667,2131443.733,6808292.0,0.0,0.5,22008.667,54772186.143
03:19:19,4375729.455,230907.0,308272.529,1765811343.3,4412517136.0,314558548357.727,133531908359.5,4862076579994.0,16496697277.8,5888158457718.333,97663802539.0,672130374376.5,4293661195.333,9132905216.0,4537511.739,0.0,2643194.333,1635745.867,1136910.143,0.0,0.5,8004.667,8749577.429
03:28:55,44533129.182,1470623.143,1967107.235,13597896311.1,33980269432.0,281931179171140.44,281674018163314.25,287794140035520.75,225194936183729.2,70128815076094.83,211240864933915.0,18552840697641.5,27252018611.333,8983838464.0,11078244.739,0.0,23691441.333,2096333.333,6846778.857,0.0,0.5,21961.0,55099282.333
03:29:19,4492328.364,239467.714,323081.118,1837348821.3,4591270227.5,333551002705.909,137490801583.25,5042346673260.75,16673679266.2,6145749219284.0,100172969233.5,691655079804.5,4303360503.667,9065678080.0,4596293.652,0.0,2910000.0,1580126.4,1177904.429,0.0,0.5,7985.0,9148887.524
03:38:55,44603537.636,1479195.286,1975742.824,13661641507.3,34139564164.25,281961353166900.94,281679229803534.0,287974042586182.25,225195664688489.6,70248703519467.664,211243211344580.0,18577299803835.0,27261512451.333,9046711552.0,11118820.87,0.0,23761832.333,2102074.667,6885757.571,0.0,0.5,21992.667,55319094.0
03:39:19,4548959.091,248018.857,338606.059,1916182365.5,4788297044.75,350402763523.0,141615502858.75,5222719264509.0,16781074081.6,6381825069435.667,102766400844.75,711667192297.5,4313088745.333,9045897216.0,4636947.565,0.0,3165478.333,1562845.867,1217090.286,0.0,0.5,8013.667,9508876.762
03:48:56,44669852.455,1487743.286,1984120.294,13721950304.5,34290271857.75,281962649720360.06,281685061290683.25,288154776741683.5,225196026425681.2,70513163837691.0,211247840440357.5,18609154866123.0,27271582142.667,8772003840.0,11159183.043,0.0,23775681.333,2119592.533,6924440.857,0.0,0.5,22008.667,55572608.048
03:49:20,4607453.182,256570.0,354353.941,1995552297.1,4986586386.5,361512639756.546,145277517042.75,5402594790740.25,17120603159.8,6578803772863.167,104443493980.75,732896954309.25,4322496180.667,8885991936.0,4674189.391,0.0,3213843.333,1635974.667,1255858.286,0.0,0.5,8042.0,9874398.429
03:58:56,44746596.091,1496289.571,1999338.176,13843348784.3,34593646088.25,281967729241563.56,281690483358080.25,288335297826515.94,225196476883492.4,70712554141725.17,211251769178513.75,18638191098128.5,27281467681.0,8851825152.0,11205514.696,0.0,23966945.333,2087909.6,6964697.286,0.0,0.5,22009.0,55896217.571
03:59:20,4669675.545,265115.714,372130.941,2089619846.3,5221641099.0,370860733901.364,148910216829.0,5582611002042.75,17395708009.4,6707697553289.5,106418148854.0,751805532299.5,4332075610.0,8803038464.0,4720413.565,0.0,3355544.0,1576844.8,1295839.143,0.0,0.5,8006.333,10264703.952
04:08:56,44809930.364,1504836.571,2007773.471,13907325425.7,34753521199.0,281969695522817.56,281695919327244.0,288515839824520.0,225196810162828.8,70870736997098.83,211255649359647.75,18667407603610.246,27291253036.333,8765094656.0,11252895.957,0.0,23980790.333,2108749.333,7003000.429,0.0,0.5,22040.667,56116901.952
04:09:20,4737479.636,273676.429,386116.0,2188782679.9,5469446359.5,390104100910.636,152540018256.0,5762498901217.25,17741926937.4,6900037826888.5,108124834079.25,772626916305.25,4341534172.0,8795606784.0,4754024.174,0.0,3422635.667,1634506.933,1334856.0,0.0,0.5,7990.0,10606930.714
04:18:56,44877364.727,1513400.286,2016026.353,13970969147.1,34912565226.25,281993427221533.2,281701978711565.25,288696241910461.25,225197397042798.4,71127614185130.83,211259324968758.5,18699537488137.754,28645405112.333,8733517568.0,11306697.261,0.0,24020207.667,2131930.133,7043447.143,0.0,0.5,22056.667,56371799.81
04:19:20,4911826.545,282223.571,398607.412,2269054580.5,5670034834.5,395101720507.364,156515039101.25,5942820178563.25,17894621524.4,7083003594726.0,110695671591.25,793601089283.0,4351323543.333,8920033536.0,4809207.087,0.0,3725144.333,1643791.733,1380257.0,0.0,0.5,7929.0,11074184.714
04:28:57,44944055.455,1521974.143,2024443.941,14034683276.5,35071784837.25,282027844293442.75,281707659263117.75,288876391752017.0,225198109436030.6,71435304682454.83,211262374951063.0,18728486855394.246,28655182300.667,8713225728.0,11359794.609,0.0,24051234.0,1855993.867,7082761.143,0.0,0.5,22041.0,56620747.762
04:29:20,5053381.364,290769.429,414404.706,2371433649.5,5925867406.25,399799621084.091,160273781238.5,6123259368938.0,17982906967.0,7342298842084.0,113419642260.5,812611960502.0,4361088183.667,8992771584.0,4857454.304,0.0,4084007.333,1642178.667,1420896.857,0.0,0.5,7961.667,11490745.095
04:38:57,45012606.727,1530546.857,2041357.353,14158361963.7,35380850763.75,282058360855748.06,281712611405748.75,289056574901281.5,225198669645433.4,71693726654083.0,211265205137020.25,18753396704908.5,28664759772.667,8914504960.0,11405886.348,0.0,24233445.667,2116518.933,7122141.429,0.0,0.5,22008.667,56933623.286
04:39:21,5128261.364,299322.571,429426.647,2471239847.1,6175272295.75,411393273896.0,164281207186.75,6303719915427.75,18075317288.0,7495525682255.333,116175943811.75,830897670430.75,4370850728.667,9016781056.0,4894948.913,0.0,4420942.333,1640415.467,1460083.714,0.0,0.5,7959.0,11838993.571
04:48:57,45069234.364,1539111.714,2048609.882,14216660312.3,35526538359.0,282087220201633.75,281718580683242.5,289237164989195.25,225199088129350.6,71801171208829.33,211269162814050.5,18784146969898.5,28674741174.0,8854202112.0,11449890.435,0.0,24311711.667,2120687.467,7160215.571,0.0,0.5,21976.667,57141508.476
04:49:21,5199413.636,307883.571,444623.765,2572568023.1,6428480397.0,428226309211.273,168009665530.25,6483688724434.0,18403780649.2,7682711134429.5,118081789801.25,850420810535.75,4380348731.333,8977197568.0,4935048.435,0.0,4556714.0,1640157.6,1498722.714,0.0,0.5,8007.0,12178505.81
04:58:58,45137784.364,1547685.571,2057160.353,14280150249.9,35685196256.0,282122032673870.25,281724508054059.25,289417927378234.5,225199424080653.4,72039446167209.5,211273686490700.5,18812748962024.5,28684805281.333,8844180224.0,11495961.0,0.0,24442387.0,2146201.333,7198439.571,0.0,0.5,21945.0,57381889.476
04:59:21,5281003.545,316435.857,456576.294,2652188736.3,6627446150.0,438532566986.091,171755035076.0,6663746589306.75,18713475117.2,7984647041736.333,120250064271.5,872284110779.25,4389957317.667,8967195648.0,4995079.565,0.0,4688061.667,1565038.4,1537923.0,0.0,0.5,8024.0,12484066.238
05:08:58,45190691.0,1556258.0,2072888.529,14406184950.3,36000160500.25,282153291785959.56,281730058047492.75,289598824263868.5,225199555675755.2,72301886144755.33,211278182539049.75,18837627409804.246,28694686488.333,8780216832.0,11546403.87,0.0,24564561.667,2096603.733,7236981.714,0.0,0.5,21960.667,57685374.619
05:09:21,5357749.636,324994.286,474863.0,2772312158.1,6927620963.75,456882648850.454,175384678578.0,6844245977556.25,18821054944.2,8242227747772.0,123229559691.5,892837246214.5,5744008049.333,9099966464.0,5042975.348,0.0,5053683.667,1635106.4,1577795.0,0.0,0.5,8015.0,12865432.095
05:18:58,45251047.0,1564831.571,2081104.706,14466371496.5,36150564601.5,282187435499829.0,281735707665960.25,289778705323974.5,225200377074239.2,72557233918113.66,211280566183325.75,18865047632510.246,28704320478.0,8780481792.0,11586403.217,0.0,24580675.0,2119032.267,7274775.714,0.0,0.5,22040.667,57911476.81
05:19:22,5805453.818,333550.286,486669.412,2854119254.9,7132053564.75,471813785151.182,179188083544.75,7024702116424.75,18908356125.2,8379627568980.0,126028484831.0,913694356468.5,5753766366.333,9148094976.0,5189695.957,0.0,5335033.333,1643649.867,1616605.286,0.0,0.5,8179.333,13623983.81
05:28:58,45336732.364,1573404.714,2089535.824,14529810673.5,36309095871.25,282222344685835.94,281741746317096.25,289959305116434.0,225200830931682.8,72672839949779.66,211284650244238.75,18896170092729.246,30058600681.0,8904225280.0,11635793.087,0.0,24707668.667,2135769.067,7312697.571,0.0,0.5,22009.0,58163653.19
05:29:22,5883688.273,342104.857,501564.706,2955457112.3,7385289192.25,485903329596.818,182966812846.5,7205148359128.5,18996801427.6,8576899885154.167,128776287576.25,931189752966.25,5763510848.333,9167769856.0,5241924.304,0.0,5674047.333,1636791.467,1655573.571,0.0,0.5,8167.667,13972479.667
05:38:59,45406772.636,1581978.286,2095684.471,14588066575.5,36454683287.75,282257708117770.6,281747383574870.0,290139387834128.75,225201515820683.8,72817525479676.83,211287497389045.0,18924248029857.754,30068338260.667,8786007808.0,11689938.043,0.0,24722210.667,1846745.6,7351811.857,0.0,0.5,22009.0,58402571.905
05:39:22,5952236.091,350646.429,516900.529,3056696493.3,7638275141.5,488785597916.091,186681748131.5,7385590097553.25,19072317306.2,8780725785528.0,131532462906.25,950956056208.0,5773284494.0,9167122176.0,5289271.957,0.0,6011387.333,1646171.2,1694536.286,0.0,0.5,8206.0,14311227.952
05:48:59,45473087.636,1590536.0,2112115.882,14714901739.1,36771641930.5,282266768547395.44,281752064646441.0,290319283051547.5,225202228253845.8,72974665304261.17,211289709695661.75,18951014045949.246,30077694461.333,8697481472.0,11727179.652,0.0,24742759.667,2108952.8,7390780.0,0.0,0.5,22040.333,58712343.19
05:49:22,6017431.909,359214.571,532066.941,3158314031.9,7892207807.75,512922457228.182,190255257411.25,7565349848887.25,19475278392.8,9057792324269.834,133031344180.75,969656895527.25,5782675917.0,9026496000.0,5343169.565,0.0,6029453.333,1649888.267,1734310.0,0.0,0.5,8165.333,14647447.524
05:58:59,45540521.0,1599110.0,2120376.706,14778637522.7,36930916051.5,282300230898349.75,281757874947764.75,290499190981223.5,225203082887509.6,73204816663509.17,211292146274355.25,18979247127487.754,30087357517.333,8669018112.0,11776376.217,0.0,24764090.333,2137741.333,7430309.286,0.0,0.5,22024.667,58943418.952
05:59:23,6085614.636,367779.286,547386.353,3258970501.3,8143736851.25,531935772708.818,194006367650.25,7745090490754.5,19884639716.6,9218838926388.334,134461580456.5,991235102902.0,5792050415.0,8940016384.0,5392231.174,0.0,6046934.0,1642684.8,1774491.286,0.0,0.5,8205.0,14992741.381
06:08:59,45598644.727,1607679.286,2128732.882,14839059572.3,37081907101.0,282330106773306.0,281763533485393.0,290679087286859.25,225203950100272.6,73523947096112.0,211294618035019.25,19007634441023.246,30097008657.667,8671239424.0,11816564.087,0.0,24781658.0,2151062.133,7468396.286,0.0,0.5,21976.333,59168705.095
06:09:23,6149325.364,376330.0,561884.706,3358701397.1,8392957966.5,536780064385.909,197613782233.25,7925124000492.75,20152998276.2,9374584425352.0,136427845160.0,1010544330555.25,7145879946.333,8989581312.0,5432980.739,0.0,6232624.333,1636315.733,1813512.429,0.0,0.5,8244.0,15324240.286
06:19:00,45657884.818,1616240.429,2144167.941,14960703171.3,37385892448.5,282349383080514.44,281768651765113.75,290859949786364.75,225204141992406.03,73820443146608.34,211299195941710.5,19034452925652.0,30106874662.333,8793358848.0,11860806.348,0.0,24940075.0,2105626.4,7507518.143,0.0,0.5,22008.333,59488980.81
06:19:23,6221225.091,384878.0,574608.647,3442105516.1,8601375909.75,541898204698.909,201323959189.25,8105523862948.0,20219612189.6,9634708204648.166,139069786354.0,1031815485402.0,7155679110.0,9018472448.0,5473618.609,0.0,6516956.667,1647826.933,1852386.143,0.0,0.5,8278.667,15631375.952
06:29:00,45780827.182,1624791.429,2152524.529,15024373364.7,37545003041.25,282359496581155.25,281774689761805.0,291040752317747.25,225204515992098.4,74051786725082.0,211303727035049.0,19064329473061.0,30116924100.0,8693232128.0,11910914.391,0.0,25038725.667,2125819.2,7547779.714,0.0,0.5,22056.667,59787429.048
06:29:24,6347888.455,393423.143,589401.529,3543312247.1,8854284060.5,549407298275.364,204860750655.5,8285575313309.75,20481616410.6,9888512731781.834,141128438512.0,1049859711241.25,7165224092.667,8938469888.0,5518638.304,0.0,6665109.0,1651380.533,1892306.429,0.0,0.5,8286.333,16038487.714
06:39:00,45844909.545,1633345.286,2160836.0,15087663679.1,37703163283.75,282376486631578.4,281780458696619.75,291221290673881.0,225204925935792.0,74220080249565.83,211307554202791.5,19092654769173.0,31471160145.0,8797614336.0,11965331.913,0.0,25149218.667,2139970.133,7587979.286,0.0,0.5,21992.333,60020462.095
06:39:24,6426498.364,401991.286,604301.353,3643944939.7,9105756894.5,575270043075.182,208244773352.75,8465464879030.75,20815699718.4,10182765973616.0,142844228986.5,1067393588817.25,7174693807.333,8823322368.0,5562583.174,0.0,6715141.333,1649521.867,1931478.857,0.0,0.5,8341.333,16378279.81
06:49:00,45906758.455,1641883.857,2167837.706,15150740566.3,37860798221.75,282382958684261.0,281786657144972.0,291402389817706.5,225205068888540.8,74482407264635.02,211312711022556.5,19120627891431.5,31481453724.0,8840773632.0,12007815.13,0.0,25202287.0,2145650.667,7627138.857,0.0,0.5,22024.333,60255705.19
06:49:24,6499145.182,410538.571,619334.765,3744521154.1,9357087655.5,581065472747.636,211786866819.0,8645515843742.75,21071009521.2,10414717166184.834,144818699249.75,1086441426952.5,7184279995.667,8881253632.0,5606692.13,0.0,6917693.667,1642908.267,1970225.714,0.0,0.5,8364.667,16725382.286
06:59:01,45968235.636,1650427.429,2184261.294,15274053740.7,38168953255.5,282385018829626.56,281791961868353.0,291583394307518.75,225205184929830.6,74776490411289.17,211317286422902.03,19145139473862.754,31491463791.333,8984892416.0,12058539.087,0.0,25506909.667,2102160.267,7665866.714,0.0,0.5,22024.667,60596745.286
06:59:24,6572914.727,419093.0,634377.941,3844524681.1,9606986560.25,592697401349.364,215836491103.0,8825910649100.5,21148977944.8,10603424285202.166,147398232440.5,1105779015324.75,7194027744.333,8998469888.0,5652302.087,0.0,7263925.0,1639111.467,2009371.0,0.0,0.5,8388.333,17076503.143
07:09:01,46029710.182,1658970.571,2191475.0,15332381791.7,38314716011.75,282387762453149.56,281798298163682.5,291764631110186.25,225205290122902.8,74910199121553.33,211322655065717.5,19175827405332.5,31501815548.0,8982210048.0,12116254.391,0.0,25645354.333,1846624.8,7704665.571,0.0,0.5,21976.667,60823456.0
07:09:24,6711864.545,427666.0,646157.412,3926874261.7,9812775575.75,627435083875.636,219917136262.25,9006161790676.25,21296486195.2,10778274922908.5,149863054615.0,1125691599527.0,7203782303.333,9006676224.0,5693326.261,0.0,7477986.667,1651815.733,2048237.0,0.0,0.5,8442.667,17474899.476
07:19:01,46100495.727,1667511.286,2207344.118,15458828910.7,38630709342.5,282389359021622.44,281803100403365.75,291944615263056.5,225205863958753.4,75023492056553.66,211324983964875.5,19200997640176.5,31511278138.667,9176243456.0,12163162.522,0.0,25881303.667,2103322.667,7742697.286,0.0,0.5,21992.333,61140755.524
07:19:25,6798671.636,436239.143,661000.118,4027605671.5,10064495162.5,660727932148.182,224015214320.0,9186588657544.5,21388960766.6,11023287177692.334,152663460434.5,1145333696822.0,7213555511.333,9047011072.0,5730736.435,0.0,7816540.667,1647248.0,2087357.714,0.0,0.5,8469.667,17836593.952
