Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
03:35:36,13698507.091,571206.714,0.0,34250082.3,85288260.0,288943302492418.94,284243774903385.5,295039372329662.0,225390882992008.4,99448087345303.02,211521146318338.25,25164973905528.0,25803467758.667,8807442432.0,7045052.13,0.0,43736192.0,170152.867,7121615.286,0.0,66996230.0,19132.0,76154540.571
03:45:29,33845559.636,1813334.714,0.0,110071442.7,274093068.5,570796203186264.1,565866547947010.5,577008047743132.2,450581284021130.2,200398012268689.16,422647436803712.25,43149114961653.25,84438087579.0,8822176000.0,13883904.478,1.5223041225876815e+18,98995395.0,170549.667,22277665.714,0.0,66996230.0,26654.0,167366817.429
03:45:36,13762209.182,579775.143,0.0,34778938.1,86605054.0,289144982301799.4,284319018113276.75,295395218313602.25,225396604135503.4,99550369645113.66,211532421366665.0,25370337040640.754,27172735152.667,8807130112.0,7098300.739,0.0,44210623.667,170152.867,7212800.429,0.0,66996230.0,19102.0,76770466.381
03:55:29,33931235.909,1821903.286,0.0,110591470.5,275388139.25,570995322690601.5,565941259110957.0,577362807386739.2,450586931861241.4,200499104416028.7,422658561812488.5,43353270882299.0,84462877085.667,8822075392.0,13932660.435,1.5223041225876815e+18,99350891.0,170549.667,22373788.0,0.0,66996230.0,26625.0,167893507.524
03:55:36,13830753.091,588344.0,0.0,35307819.1,87921954.75,289346603931001.0,284392906611271.5,295750184044379.5,225402218254071.8,99654562767231.83,211543489251791.0,25572310202571.754,27197701241.667,8807616768.0,7139302.522,0.0,44786670.0,170152.867,7304728.143,0.0,66996230.0,19103.333,77456333.905
04:05:29,33998662.091,1830469.429,0.0,111112933.5,276686538.75,571158209999225.9,566001413422117.0,577687119167692.8,450591491308419.6,200627959219241.0,422667535643637.25,43518245217972.0,84484391870.0,8822406656.0,13978689.609,1.5223041225876815e+18,99619246.0,170549.667,22530887.286,0.0,66996230.0,26590.0,168347266.952
04:05:36,13889237.818,596912.714,0.0,35829699.3,89221463.5,289544882246008.44,284466992914118.5,296103255691858.75,225407867136586.2,99758701278291.83,211554595923516.5,25774547004905.0,27222411879.667,8807646464.0,7171558.609,0.0,45335645.333,170152.867,7400427.286,0.0,66996230.0,19086.0,78121364.524
04:15:29,34064230.091,1839036.857,0.0,111641958.5,278003907.5,571347470545427.6,566071913673410.2,578034644050560.0,450596868228852.8,200735622457489.84,422678115561235.0,43711409708110.0,85852557833.333,8822182656.0,14016679.739,1.5223041225876815e+18,99926110.0,170549.667,22643742.714,0.0,66996230.0,26590.0,168816788.81
04:15:36,13952943.818,605480.857,0.0,36349337.7,90515510.0,289735899603217.0,284536983081971.25,296450333859428.25,225413194739976.4,99867996861626.67,211565089709465.0,25965847592704.246,28590697987.0,8807581440.0,7213964.087,0.0,45802385.333,170152.867,7509862.143,0.0,66996230.0,19166.0,78756122.81
04:25:29,34164061.636,1847605.143,0.0,112176106.1,279333910.25,571539583639470.0,566143875160314.2,578383671255519.2,450602340334282.2,200843229897513.84,422688880562656.5,43908025264571.0,85876706761.667,8822195968.0,14061941.739,1.5223041225876815e+18,100175448.667,170549.667,22753221.714,0.0,66996230.0,26657.0,169253221.857
04:25:36,14076242.636,614049.0,0.0,36869871.3,91811727.25,289931404813747.8,284609666529466.75,296801776360182.75,225418705006302.4,99973568690627.66,211575973698209.0,26164141020298.0,29959419019.333,8807653120.0,7280974.391,0.0,46319568.667,170152.867,7612087.143,0.0,66996230.0,19103.333,79484435.762
04:35:29,34232977.182,1856172.286,0.0,112690962.9,280615968.0,571722586187750.5,566211889939895.0,578724977630021.2,450607488983327.4,200956272314831.3,422699023817872.0,44094173535527.75,85900026231.333,8822180608.0,14099669.696,1.5223041225876815e+18,100403112.667,170549.667,22874554.714,0.0,66996230.0,26654.0,169625948.905
04:35:36,14135103.364,622617.143,0.0,37393678.5,93116064.75,290121033555048.0,284680344557148.25,297148249575634.0,225424057681424.2,100082987937743.02,211586518026921.5,26356856284980.5,29983357398.0,8807604224.0,7337144.261,0.0,46809013.333,170152.867,7722480.429,0.0,66996230.0,19134.0,80161694.905
04:45:29,34295194.273,1864741.857,0.0,113237360.5,281976524.75,571933228821040.2,566289877212416.8,579088065357425.5,450613381070211.8,201053272735017.84,422710661972807.75,44307210341991.75,85925825123.0,8822240000.0,14135507.304,1.5223041225876815e+18,100705483.333,170549.667,22951316.143,0.0,66996230.0,26638.0,170127175.524
04:45:36,14195081.0,631185.714,0.0,37924939.5,94438777.0,290306906824523.56,284748514291793.5,297491587731881.5,225429251309395.8,100195004763077.66,211596757059841.5,26543262926042.5,30006908225.333,8807646976.0,7376805.304,0.0,47267758.0,170409.933,7839598.286,0.0,66996230.0,19134.0,80768496.429
