Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
03:00:36,9150683.273,102857.714,0.0,4305234696.2,10745133914.5,2451842026806.818,868729509357.25,4882939112198.75,4360292532.0,894890362925.167,13418558326.75,2958428903675.0,4363290822.0,8657990656.0,1343062.609,177998.204,435307.0,94744.8,406502.0,0.0,66635782.0,25808.667,12657593.048
03:10:36,9236004.091,111429.286,0.0,4667818335.4,11650081104.0,2655849970723.182,942688011742.75,5288948283224.5,4734516511.6,970397664344.333,14539499069.75,3209422696174.25,5735130259.0,8658457856.0,1383917.043,178974.039,460771.0,94744.8,434402.429,0.0,66635782.0,25856.667,12785121.762
03:20:36,9314618.636,120000.571,0.0,5031674527.8,12558204232.25,2859805651138.727,1016494957057.25,5695036398061.0,5110125223.4,1046024149824.0,15663606197.5,3459873096870.25,5762686416.333,8658710528.0,1429796.348,179879.146,486968.0,94744.8,463705.286,0.0,66635782.0,25819.0,12921257.381
03:30:36,9444267.364,128571.857,0.0,5394325458.6,13463318253.75,3063778309778.818,1089983966940.0,6101271229852.5,5484611834.2,1121281701444.0,16787750136.5,3709391325072.5,5790238457.667,8659137536.0,1476084.087,181738.922,528606.0,94744.8,495315.571,0.0,66635782.0,25816.667,13113058.476
03:40:36,9626055.0,137143.286,0.0,5757268517.0,14369158352.25,3267358104903.364,1164031991321.75,6507835602465.0,5861967472.6,1196885679352.833,17936900613.5,3960544365715.5,7162084809.333,8659227648.0,1573916.957,182793.947,773307.0,94744.8,545048.0,0.0,66635782.0,25790.0,13575905.714
03:50:36,9690883.0,145714.714,0.0,6121874545.4,15279152801.5,3470759476840.546,1238149174159.0,6913651759039.0,6238065359.4,1272992410054.833,19062973824.0,4211806419485.75,7189646414.0,8659684096.0,1614432.565,183701.723,781121.0,94744.8,573680.857,0.0,66635782.0,25758.0,13702172.381
04:00:36,9793323.364,154286.143,0.0,6487430456.0,16191518099.25,3674714409527.454,1311705230665.75,7319340874493.5,6615348717.8,1349261229071.333,20194206296.75,4461508669773.0,7217211346.667,8659596544.0,1653226.0,184764.913,793433.667,94744.8,604014.857,0.0,66635782.0,25806.0,13844119.0
04:10:36,9872676.545,162857.571,0.0,6855185793.4,17109372872.0,3878554163017.364,1384456978260.75,7726077085033.75,6992692870.6,1424016295060.833,21330912037.5,4709314748943.75,7244777116.333,8660148224.0,1699859.217,185732.956,802082.0,94744.8,632541.429,0.0,66635782.0,25790.0,13973780.619
04:20:36,9941603.455,171428.857,0.0,7225915543.0,18034649849.0,4082177364021.0,1456866618322.5,8132457135892.25,7363148674.0,1498982100040.0,22479919660.0,4956285459357.75,8616638881.667,8660656896.0,1744735.87,186764.646,813094.333,94744.8,661532.143,0.0,66635782.0,25758.667,14116069.571
04:30:36,10067141.455,180000.429,0.0,7595156627.4,18956212819.25,4285787622813.0,1529661494470.5,8538125640933.5,7732132880.2,1575022545097.167,23624939764.25,5204226984211.0,8644225240.0,8660994560.0,1790752.826,188730.883,837395.667,94744.8,692891.143,0.0,66635782.0,25790.667,14309245.905
04:40:37,10152088.818,188572.714,0.0,7962891205.2,19874015695.5,4489451640424.728,1602722792424.75,8944369742414.5,8099690251.8,1650369815074.333,24763980432.0,5452939872851.75,8671812428.667,8661227264.0,1837596.783,189676.947,844496.333,94744.8,721964.857,0.0,66635782.0,25758.667,14442845.571
