Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
14:48:01,4049802.727,85684.429,0.0,67135598856.9,167734892858.25,2604722635.727,147978767761.25,4563858866723.75,34677249830.0,110255837191.5,102040820990.5,838321109840.5,1496705423.0,8657433600.0,4680012.739,0.0,9330150.667,1125534.4,17953255.571,0.0,3.0,28778.333,15489328.619
14:58:01,4167888.545,94253.857,0.0,73029349215.2,182460193322.5,2719525062.727,161810025977.0,5020223848560.75,37945764210.8,120583865618.667,111886426487.75,919525806501.0,1511882318.333,8655678720.0,4722532.478,0.0,10377659.333,1125534.4,19827958.571,0.0,3.0,28746.667,16941666.143
15:08:01,4251339.545,102823.571,0.0,79383138336.3,198334742686.25,2808833379.0,175289450204.0,5476512079454.75,41216875054.8,131676112541.167,121645497187.75,999144434413.75,1526978370.0,8654240512.0,4758879.304,0.0,11590609.667,1125534.4,21793310.286,0.0,3.0,28777.0,18426552.238
15:18:01,4374635.727,111393.571,0.0,85358977242.3,213265026341.75,2861690218.727,187554603378.25,5932311134779.75,44268053780.2,143352303113.667,130861639748.25,1073891793218.5,1541895211.0,8653161984.0,4806116.565,0.0,12929444.333,1125534.4,23794247.429,0.0,3.0,28778.333,20070893.429
15:28:01,4527365.182,119963.429,0.0,91332906688.7,228190592017.25,2960425307.636,201016731698.25,6388539544102.25,47478055737.0,153602661661.333,140590045738.5,1153811209350.5,4245569151.333,8655989504.0,4860445.174,0.0,14097660.333,1125534.4,25724269.857,0.0,3.0,28746.667,21652121.19
15:38:01,4702461.182,128532.286,0.0,97753677295.5,244232432472.75,3210039662.0,212187075891.25,6833779412047.0,50320751998.8,171764353516.667,149195047132.75,1222392119598.75,4260104249.667,8654620160.0,4903910.478,2788.544,15425914.667,1125534.4,27684696.857,0.0,3.0,28762.333,23373576.762
15:48:01,4873069.364,137101.857,0.0,104456435961.7,260978981738.75,3331686024.455,222870014453.75,7289460126993.0,53414899670.6,182699443602.833,158396977493.5,1292128307690.0,4274899521.667,8658023424.0,4948288.348,2788.544,17371189.0,1125534.4,29833205.143,0.0,3.0,28811.0,25348149.238
15:58:01,5007926.909,145671.857,0.0,111354248505.9,278213036790.0,3411045631.182,237340805054.5,7746028761676.5,56769431843.6,192682827510.667,168498933510.0,1375505764857.5,4290085830.667,8659370240.0,4995137.739,2788.544,18380271.0,1125534.4,31636107.143,0.0,3.0,28779.333,26715888.714
16:08:01,5182262.909,154241.429,0.0,117915183787.3,294605387312.75,3543274557.0,250338676641.75,8202063009571.5,59905300627.2,202745723746.5,178118724362.25,1454336519220.5,4305103392.667,8659540736.0,5046573.87,2788.544,19651580.0,1125534.4,33573085.857,0.0,3.0,28777.667,28386038.429
16:18:01,5773352.818,162811.286,0.0,124291730115.5,310537029319.25,3610916443.727,263126271311.25,8658136134931.5,63053195431.4,213640561349.833,187803169627.0,1532763851748.25,4320108642.333,8658013184.0,5213871.217,2788.544,20992035.333,1125534.4,35533682.571,0.0,3.0,28831.333,30608446.381
16:28:01,5961470.364,171380.286,0.0,130608624683.3,326319629951.5,3797388730.909,275856141911.0,9113958496249.25,66077975585.2,224217144240.833,197128218241.5,1609541042479.75,4335077425.0,8658180864.0,5261239.652,2788.544,22196643.0,1125534.4,37416493.143,0.0,3.0,28895.667,32268148.286
16:34:26,6104517.545,179949.571,0.0,136954175690.9,342173830145.0,3934276145.545,288366835537.75,9569902101439.5,69182810372.4,235128034061.333,206665032875.0,1686840072114.5,4350048455.667,8658209024.0,5303902.522,2788.544,23595131.667,1125534.4,39406983.714,0.0,3.0,28895.667,34050682.714
16:44:26,6182376.818,185452.429,0.0,141125081370.9,352594752149.0,281474976716201.75,281474976734918.5,281474976818079.25,225179981370877.2,93841713521056.0,211106232555411.25,17592186229470.5,5704055841.0,8656889856.0,5326011.261,2788.544,24240568.667,1125534.4,40560611.143,0.0,3.0,28901.333,34913192.714
16:54:27,6719580.909,194022.714,0.0,147539603454.9,368621291373.75,281475080560103.4,281487706941917.25,281930974894709.25,225183121909592.8,93852659819940.17,211115764315334.75,17669625268558.25,5719066921.0,8659824128.0,5366229.957,2788.544,25537540.667,1125534.4,42476404.143,0.0,3.0,28886.667,37055970.095
17:04:27,7787995.455,202592.857,0.0,153737125769.1,384105628049.0,281475177672916.94,281500175643345.5,282386811079792.5,225186181301807.6,93863515906796.67,211125100595361.5,17745623094946.0,5734034710.333,8658670848.0,5414609.957,2788.544,26816394.0,1125534.4,44381926.571,0.0,3.0,28917.333,39803418.048
17:14:27,8859399.182,211162.143,0.0,160097711174.3,399997395803.25,281475346387385.6,281512573919426.25,282842671603676.75,225189255675251.6,93874546196388.98,211134542444524.25,17822183848872.25,5748984565.0,8659776768.0,5455238.478,2788.544,28223370.667,1125534.4,46370895.286,0.0,3.0,28950.667,42662259.571
17:24:27,9916598.818,219731.571,0.0,166538719479.3,416090107203.5,281475504441588.56,281525380812258.25,283298633033760.5,225192374705536.4,93885252557434.17,211144064434280.5,17899995951447.0,5764006985.0,8659959040.0,5499484.87,2788.544,29539773.0,1125534.4,48326357.714,0.0,3.0,28966.667,45441277.762
17:34:27,11008449.727,228301.714,0.0,172748555844.7,431605206356.25,281475587252481.06,281537317557717.5,283754219598291.5,225195323923563.2,93895938983047.66,211153170136194.25,17973775498859.25,5778931610.333,8660113408.0,5571348.696,2788.544,30890065.0,1125534.4,50257097.571,0.0,3.0,28966.667,48298607.143
17:44:27,12081277.273,236870.571,0.0,178851794006.7,446854000134.25,281475763840575.25,281549607314820.5,284209965998924.25,225198346692798.2,93905844742201.33,211162536610295.0,18049261903528.754,5793919666.667,8660388096.0,5702436.043,2788.544,32202434.667,1125534.4,52153717.714,0.0,3.0,28981.333,51083712.619
17:54:27,13040481.909,245440.571,0.0,185145940247.1,462579774931.25,281475823629549.0,281562480274578.75,284665987147831.5,225201492607359.6,93916616201009.33,211172132349584.0,18127443510405.246,5808970133.0,8656964096.0,5761855.391,2788.544,33508073.0,1125534.4,54096913.0,0.0,3.0,28982.667,53743864.952
18:04:27,13145536.818,254007.857,0.0,191262771085.9,477862529117.5,281476189143158.0,281575163846983.75,285121904223125.5,225204596343326.2,93926873678361.83,211181653509944.25,18205101991329.0,7168277125.333,8656573696.0,5817972.87,2788.544,34838836.333,1125534.4,56065141.429,0.0,3.0,28981.333,55485727.952
18:14:27,13269956.909,262577.857,0.0,197389521470.3,493170042626.0,281476271781343.2,281587429640622.5,285577593337760.75,225207589484566.4,93937724863054.5,211190856420344.25,18280218110986.246,7183233828.0,8656747776.0,5858842.783,2788.544,36154311.333,1125534.4,58003923.0,0.0,3.0,28982.667,57182106.476
18:24:27,13353781.636,271147.286,0.0,204292108533.3,510416005137.75,281476427447437.8,281600403936745.75,286033680413933.25,225210765157361.97,93949955768415.02,211200494693151.75,18358547851277.246,7198291586.0,8655907584.0,5899443.87,2788.544,37484013.333,1125534.4,59953222.0,0.0,3.0,28981.333,58842716.048
18:34:27,13473364.273,279716.429,0.0,210544784401.3,526038166959.5,281476617110124.2,281613276199431.0,286489711028288.25,225213909664728.4,93961856521335.5,211210083992466.75,18436720088612.246,7213335424.333,8660578560.0,5935594.652,2788.544,38809352.0,1125534.4,61910257.0,0.0,3.0,28950.667,60580418.619
18:44:27,13581765.636,288285.857,0.0,216753903776.1,541551477549.5,281476742123996.56,281625732422785.5,286945536394683.5,225216944658519.2,93972749540738.34,211219399534784.25,18512662432344.754,7228324230.333,8658829824.0,5971947.609,2788.544,40083200.333,1125534.4,63823229.429,0.0,3.0,28902.667,62234503.571
18:54:27,13669316.909,296855.286,0.0,223200869002.7,557659079137.25,281476884149045.44,281638437375671.75,287401422972135.25,225220005448478.8,93984066576400.5,211228886751270.03,18590025803756.0,7243346880.0,8660525824.0,6088968.783,2788.544,41380069.667,1125534.4,65765585.714,0.0,3.0,28998.667,63935272.714
