,20,21,22,23,1,0,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18,Total
00:59:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01:09:39,230947003,469367153,115380099,328275034,90072569767,13372765473,543883457,1148297997,388177751,462176466,256066367,390060731,338562134,298539323,315791725,256056744,1080104157,1139044586,845420218,778093184,449644839,1012515097,256152113,1414737581,115962628999.0
01:19:39,350117993,679041908,298272679,512557422,101576492324,16220770958,1060851604,2371186677,706717355,623544604,836730292,607241241,546293379,524530228,486120802,383755784,1919313388,2211736231,1323570405,1511014169,635347885,1825886741,488308038,1577983070,139277385177.0
01:29:39,593227824,896270590,458435060,585239418,112748803266,18158414978,1395706730,3228664951,904733902,666594507,1053274750,828830079,722995399,710516203,865351944,555669947,2714553244,3341566712,1712420026,2369068032,732604026,2583527476,806613161,1854015646,160487097871.0
01:39:39,775324276,1078004788,625020694,656122549,119282830078,20175375914,1647796473,4378000817,1189463525,809037356,1259314733,1014842082,895062943,953987861,1363059009,923135856,3486715144,9448214505,2311510998,2897594664,856375219,3365282044,1012117475,2026122644,182430311647.0
01:49:39,958934599,1271553677,790392734,813135384,121132002607,20944046985,1955939471,6261311300,1274438468,1007389777,1559444506,1124382933,1161921611,1113228931,1622612025,1458738070,4258767129,10162303775,2819676554,3379111434,935650297,4278361359,1197422241,2198922459,193679688326.0
01:59:39,1185297452,1490807355,997321001,1031678750,122879340587,21757764365,2255839504,8217874183,1475469205,1229959890,1783469782,1367666721,1414150109,1177457189,1876763071,1695230362,5078569734,10768631602,3290545942,3848299106,1126504108,5114821854,1445429886,2417004268,204925896026.0
02:09:39,1308103721,1654903738,1125564683,1155937058,124595419771,22486904299,2469087119,10105683720,1736577441,1479399525,1915521936,1502304691,1594198364,1252082037,2115690805,1878186118,5868987596,11430514011,3709003092,4214403546,1248120906,5953304531,1586652211,2546847724,214933398643.0
02:19:40,1473206470,1890548046,1306036102,1312987437,125865712928,23224037806,2748415521,11991609804,1952788075,1751095723,2103870292,1670056311,1772729980,1387794256,2215619874,1996217719,6582453578,12389137303,4136957487,4870875334,1414910927,6803965937,1738554727,2707361109,225306942746.0
02:29:40,1646788480,2019458753,1499785405,1552590136,127272457790,24356605436,3078954406,13597494746,2186164597,1967593644,2296277064,1872336585,1969776086,1571348804,2309699487,2297984400,8156092407,18053225576,4633620060,5902251597,1594845855,7823213292,1900015867,2836733946,242395314419.0
02:39:40,1759875513,2127381198,1746502937,1630487140,127747331396,26359677512,3283465432,14648830584,2296728433,2261217402,2460648879,2036363041,2140240553,1734144301,2472517188,2555036157,8910907415,18846869742,5641968641,6552477335,1790171403,8631482730,2103936819,3007729180,252745990931.0
02:49:40,1874487218,2224172182,1891887390,1813954399,128271021024,27816391357,3619623407,15484476067,2812852218,2360370314,2620705235,2228036866,2312206464,1892543464,2637913555,2748535001,9400973247,20184340972,6506469887,7476449116,1934585744,9510960250,2251303588,3129213685,263003472650.0
02:59:40,2024299212,2366244118,2106663176,1904913654,128829958731,29681534635,4038452257,16544011294,2955964510,2638595789,2814996163,2290705880,2514488412,2085178613,2807725093,2946200250,10165901434,21335394608,7156232173,8043746292,2151465832,10306613029,2430820655,3281841063,273421946873.0
03:09:40,2164061614,2511010985,2293770771,2018688004,129277797488,31905529573,4378465666,17703795367,3182559453,2874630187,2951022180,2408408196,2715544083,2287076698,2991814277,3139308673,10889812862,22169238711,7619924914,8941818698,2312857466,11196680262,2530754180,3399603708,283864174016.0
03:19:40,2313522961,2661215324,2471850505,2159078558,129815460244,33985596702,4738910575,18955278719,3428192111,3101408137,3128340188,2570739428,2951384150,2505325867,3049113845,3585509552,11576747081,22950568485,8095823682,10031985906,2501243924,12095525048,2606650530,3510466328,294789937850.0
03:29:40,2449913333,2766930209,2532304902,2274382857,130158118639,36040418840,4975436521,19831809774,3607615912,3307336516,3330322882,2833384302,3116007113,2654845347,3246481751,3753520363,12282684392,23942129991,8610721240,10913828930,2653586929,12998951179,2739340477,3707870982,304727943381.0
03:39:40,2566517657,2883769729,2722003643,2382742871,130672978545,38067725101,5212525153,20892412824,3803943117,3543005517,3528749259,2980792905,3212304084,2853950463,3486828094,3964772126,13398719259,24956804410,9091696549,11567363713,2795146570,13869894222,2845910818,3857853032,315158409661.0
03:49:40,2753938301,3035243115,2906474166,2567467799,131171850827,40229178395,5453007821,22080856805,3979679864,3750848120,3630023672,3181965451,3423754114,3049052125,3675036836,4168526358,14588022687,25726073937,9570195336,12023438197,2945200097,14880316755,2921557448,3971091844,325682800070.0
03:59:40,2890305697,3172897964,3087283360,2735639678,132195569015,42422707986,5692259794,23262484254,4230654329,4006345840,3770617672,3340881019,3660542688,3247863851,3813847729,4386417314,15288444070,26413954590,10026136295,12583986883,3153527747,15682310967,3072746966,4087911638,336225337346.0
04:09:40,3078919647,3368068605,3344091216,2890229957,132973225956,44162773996,6054657954,24230476172,4407438951,4212518791,3940755017,3502428154,3804106845,3437918305,4052007442,4581202151,15998984063,27426276321,10483919469,13552801105,3285673179,16604023990,3281063890,4307619212,346981180388.0
04:19:40,3204895248,3498633012,3594888368,2995695582,134146932580,45311910174,6491140339,25500471926,4653326507,4515295937,4112873908,3710278605,3956103411,3606728375,4279882712,4688849148,16515182060,28687222632,10771591437,14435729632,3385119352,17321564677,3418708830,4467566582,357270591034.0
04:29:40,3434856635,3729759528,3780677285,3102457556,135018872621,47483493568,6778906017,26577001534,4812308644,4795321499,4345539748,3897782111,4163256996,3793941495,4401313145,4820969359,17097247891,29292430755,11152247912,15109735161,3566943323,18120252628,3575538919,4691632732,367542487062.0
04:39:41,3585221679,3879946699,3988593115,3404521757,135415219124,49463174630,7048409785,27757434984,4882296629,5536964602,4456912780,4063440245,4347331886,3960116488,4532358920,4986647995,17857874518,30114424152,11557748073,15714640691,3766458784,18944591959,3761067356,4908380406,377933777257.0
04:49:41,3730227094,4039115219,4219942535,3805588471,135894718394,51616648807,7320458182,28902703880,4957495593,6234905608,4579088501,4281557782,4602864745,4181910847,4763426648,5199829690,18570669300,30860896500,11997270781,16309860761,3980617360,19809139150,3950448178,5041312988,388850697014.0
04:59:41,3904249801,4193534452,4360053847,4060981000,137147712287,52535229996,7732969443,30600576541,5030629034,6958113421,4696741566,4534647337,4882179004,4443767682,5001841509,5430346203,19234321138,31558534073,12436870485,16758897060,4137576837,20623090274,4081766393,5195537679,399540167062.0
05:09:41,4034690197,4360664724,4535172619,4388367182,138436634227,53179536344,8028409629,32474106554,5108158727,7596450885,4927210872,4756673352,5111936782,4668165279,5083488213,5650646644,19945268155,32218207151,12923208498,17318389581,4430667632,21380195096,4257681808,5309295545,410123225696.0
05:19:41,4178960157,4493459400,4670712192,4702654537,139607544980,53863238853,8136091686,34559836273,5181542891,8352869149,5174489199,4965155740,5328822414,4870826920,5167759804,5833132874,20735052293,32988844268,13404619509,17899416786,4578873438,22204361446,4385884735,5463582349,420747731893.0
05:29:41,4286204761,4615673832,4786673831,4834878596,140990178511,54507895754,8343410811,36454789925,5262049474,8750373671,5356923872,5168982619,5543746669,5050267406,5427331913,6015407679,21538079021,33648001163,13900168211,18362994700,4745965486,22944095711,4533959142,5686867074,430754919832.0
05:39:41,4453450928,4743492102,4977249882,5044131104,142796204983,55248361731,8486958983,38346248942,5343565458,8970597002,5568859648,5402012500,5777606462,5262905227,5572148067,6226828294,22317119000,34301717466,14366806194,18763455946,4888526777,23677639724,4719198066,5832288515,441087373001.0
05:49:41,4627281400,4880280459,5171105038,5256064755,144636721554,56070367528,8778621017,40221594454,5510801932,9131342200,5678536832,5550642466,5926192818,5467255102,5766638028,6424565432,23069405363,34861884101,14826905556,19184421069,5051642004,24497523622,4918237885,5963568282,451471598897.0
05:59:41,4842897651,5023713586,5339257079,5393864891,146433911202,56888385578,9058844012,42107578256,5760953510,9336008699,5726603745,5763296650,6004191459,5634419689,5985131119,6590203155,23755283173,35503106042,15220445423,19504224762,5216844644,25214446875,5131949358,6099197418,461534757976.0
06:09:41,5035732060,5221536055,5578330192,5582435880,147750271281,57912672053,9303068512,43991003561,6096031064,9650512132,5865311687,6017246902,6219798253,5704963557,6205731502,6657199295,24509759009,36267248692,15718574919,20120358743,5384360314,25929290562,5374051125,6321404435,472416891785.0
06:19:41,5258198396,5412001748,5827376594,5799300734,148647643999,59046641524,9743087915,45513565566,6376837081,9898293518,6063310029,6325217141,6923272670,5964859199,6468186734,6710571999,25500350906,37500903281,16174836744,20671672823,5441810896,26892539457,5627094685,6481527435,484269101074.0
06:29:41,5507096588,5601976265,6030312647,5920737553,149030917730,61288803862,9953421037,46713245823,6639058176,10121530738,6219417822,6659573546,7158875262,6062345741,6701764191,6767551037,26610626332,38263045243,16612824619,21155275080,5598964045,27631180175,5841491157,6600863796,494690898465.0
06:39:41,5729815603,5771282990,6204111341,6061711505,149665792378,63380594658,10235182734,47638834451,6865472641,10246151023,6421262532,6868825895,7425853072,6200375541,6936623271,6809592721,27499132449,39094520842,16976301949,21835443255,5748847448,28431418131,6015986970,6690604742,504753738142.0
06:49:41,5946939491,5997212742,6421799145,6282375276,150084154709,65125442008,10637127730,48773041104,6942897626,10443590833,6641959404,7105675243,7676041105,6385444052,7185745516,6978846682,28246728218,40236456930,17435959069,22860944953,5979104054,29261199708,6132064999,6854942581,515635693178.0
06:59:42,6094971800,6160726582,6585292122,6413915103,150610403007,67323284303,10929639196,50081813918,7170083815,10566181060,6792506180,7354497679,7899024953,6581455427,7316386609,7206727777,28993345683,41119328362,18084709690,23392707782,6188387762,29955791057,6379133888,7068980538,526269294293.0
07:09:42,6266507229,6377990043,6751890297,6524807726,151764976627,69577197351,11303616510,51315607858,7372652789,10886863852,6917423475,7622148994,8163603129,6722238021,7413547422,7435019430,29846863943,41907159235,18594219587,23833034969,6366884879,30703078643,6615541391,7256398079,537539271479.0
07:19:42,6470771661,6541655296,6899902927,6653707489,152727303144,71813060477,11671841551,52406559540,7607410142,11129778633,7023734940,7837231193,8391356543,6779440509,7515906533,7649161983,30816981680,42818043447,19303638761,24694943997,6559475448,31616432862,6832260179,7438536901,549199135836.0
07:29:42,6726247347,6764175914,7645220600,6784993081,153492751057,73820395178,12272775170,53545598207,7848116800,11328821403,7203979558,8144650823,8657385573,6934239210,7604029988,7870909778,31621137795,43764323613,19733382535,25281571199,6765795131,32308881537,7023642137,7575497968,560718521602.0
07:39:42,6880227813,6961043204,7813343949,6913210192,154527056384,75300668522,12709551554,54825567603,8392476793,11775143710,7319655367,8368421645,9448989207,7123333227,7745874571,8011887769,32304405582,45018347034,20035389321,26296594722,6942166039,33062216205,7167816363,7746846563,572690233339.0
07:49:42,7012788335,7206817954,8079732171,7044755765,155573976722,77337170403,13183692048,56234113080,8690683872,12153378971,7550058257,8601037303,9683885303,7364151821,7884000844,8225711906,33156144040,46185480303,20600178399,27030042552,7181361182,33899041066,7386524908,7889729507,585154456712.0
07:59:42,7482413162,7400244572,8269438433,7164937376,155870326097,79574546198,13478278949,57282144379,8857704374,12755106410,7694062053,8783746872,9931348203,7575540751,8085277587,8415591654,33934726577,46997240342,20999991629,27608049292,7356317594,34594903281,7576855392,8059250566,595748041743.0
08:09:42,7667226611,7572987051,8438703634,7303599441,156715094037,81736757287,13703988482,58438643756,9036762933,12953805765,7829366139,8885113234,10170220783,7875544015,8342181746,8630206844,34751293782,47700353051,21531736321,28097284548,7529166595,35374086627,7732574436,8264583848,606281280966.0
08:19:42,7837394023,7707302889,8632561055,7411281824,157646200797,83933084120,13989225468,59675080859,9246509774,13182237993,8030145017,9012405111,10379669947,8101734954,8539270936,8826580770,35571699273,48436941380,21964923146,28551483749,7726695944,36366334192,7939502985,8424044085,617132310291.0
08:29:42,8010950256,7936849698,8823676819,7536007198,158109705942,85722706908,14265442386,60996514963,9506428257,13381710151,8285805091,9140180971,10590478888,8494205032,8737448252,9017150042,36343801255,49449295343,22476271336,29166029532,7950522342,37207010268,8231775496,8560407608,627940374034.0
08:39:42,8150752559,7976620560,9035983371,7684186083,158799824525,87504701636,14557968557,62041692172,9739998918,13507952470,8525706550,9352625435,10919340856,9147615251,8995419363,9242823131,37139291984,50352904858,22949839824,29916672428,8148210764,38012348905,8420439577,8733983207,638856902984.0
08:49:43,8286143541,8038423410,9242837647,7828217428,159663412775,89174244661,14736161951,63252444645,9882357075,13812275734,8761152859,9563941088,11247156342,9815027644,9255161293,9468489335,37887402213,51126842251,23407834263,30551480675,8330123691,38837850213,8589550432,8893488829,649652019995.0
08:59:43,8459218759,8175127493,9399874284,8028583145,160131190052,91339052323,14881517000,64479109840,9936174619,14018094451,8987721312,9771532202,11472905158,10496793102,9469140015,9681830562,38702190018,51964859030,23885156562,31269100161,8499470587,39588155668,8750465724,9106039459,660493301526.0
09:09:43,8593789920,8217173875,9558603469,8259754259,160827572059,92954584305,15272142606,65475279383,9991691761,14291251398,9219547367,9962584642,11695472653,11241483185,9629102764,10325006873,39372304944,53147298187,24289298362,32100734590,8668630095,40320091281,8932808840,9263723244,671609930062.0
09:19:43,8717777659,8279529227,9794718829,8447447546,161310177389,94925786780,15501969792,66669672206,10188020086,14429672369,9425456505,10268275562,11909171158,11955795058,9815548055,10490007685,40204505184,54000888045,24933505071,32991073865,8851862518,41341329030,9147203626,9504175878,683103569123.0
09:29:43,9510542405,8479810947,10024861023,8638003977,162371343211,96430177105,15794706826,67750313778,10408741534,14634432136,9659611187,10492796033,12473597344,12245436745,10029448954,10603963430,40947379451,54737035062,25440727354,33518262518,9039799162,42165074493,9383194536,9716773938,694496033149.0
09:39:43,9664161878,8641972821,10203941380,8735680216,163509380937,97794738918,15939679490,68887462293,10539799163,14757214169,9853989242,10628609426,13219217558,12433822324,10214284118,10786316494,41722792946,55430338176,25888281241,34092558142,9174531549,43151506447,9561777734,9898650452,704730707114.0
09:49:43,10437074900,8789811110,10519403805,8854090826,163878078302,99761637400,16214726877,70008789224,10651291371,14872077604,10099832568,10842131629,13946336981,12633657505,10370565248,10997075482,42565810932,56433847613,26448365703,34821434044,9336892198,44064155024,9717028199,10039306722,716303421267.0
09:59:43,10617903392,8956738951,10675785587,8995985257,164218001755,101984730320,16423805103,71157734878,10767926945,15007305665,10341953959,11073040876,14616971177,12830799879,10556316436,11218408940,43332177889,57121736466,26967405953,35376398315,9536395188,44889804199,9887509641,10270697183,726825533954.0
10:09:43,10754237965,9097871939,10802755537,9175609520,165058056009,103354027257,16776183512,72854704636,10834926400,15247138530,10601617885,11215015363,15294123921,13087338619,10801239731,11500558092,44103650361,57849405247,27481506451,35815055725,9707437411,45663554002,10034707867,10363769942,737474491922.0
10:19:43,11509315903,9228439175,10924658017,9265623118,165738798479,104915550705,17026156783,74238821564,10998894929,15634022407,10806117837,11295963223,15959256818,13279578567,10982896161,11677132058,44927673189,58960362245,27940941705,36647860752,9848048765,46605933832,10197444297,10503721954,749113212483.0
10:29:43,11649619437,9357303611,11069341358,9380569639,166594984121,105871376409,17388967630,75534322057,11236395964,15926193995,11047935330,11439864786,16612638627,13504799566,11189150543,11919537289,45652640046,59981524383,28241631974,37344809723,10091493697,47362751183,10331720523,10685818683,759415390574.0
10:39:43,11998056757,9583787001,11324063450,9511513574,167900756670,106502513077,17665243869,77427244661,11413551379,16201471495,11116803178,11684816786,17254086182,13733953445,11469653586,12143053196,46483643132,61908690177,28895822714,37954157251,10313489324,48275063903,10534914823,10990500010,772286849640.0
10:49:43,12314655959,9844040811,11520406562,9672376871,169108256165,107107126136,17875105159,79306498435,11609119317,16327904194,11199301164,11874834506,17907932750,13963375268,11659437182,12381590189,47168839255,62640815855,29405235553,38407118433,10483801900,49181482124,10774199188,11243985431,782977438407.0
10:59:43,12427743534,10006225034,11681491174,9795164575,170397357520,107822730963,18109086947,81201539061,11929097704,16513742420,11360187029,12182213826,18594945842,14254938969,11881105555,12645037908,47932623452,63316672229,29906517772,38823004082,10670306243,49913949363,10947641671,11400280533,793713603406.0
11:09:44,12526441799,10160547377,11845354472,9967556777,171651832719,108573146250,18216693844,83078812974,12135996389,16580650461,11556016508,12374990878,19260650608,14445525228,12062442691,12826020230,48763248351,64055711050,30379927956,39340249353,10802990177,50678958554,11106546685,11543790807,803934102138.0
11:19:44,12651431457,10301501106,11997679359,10140030396,172868291584,109252429143,18523042555,84963274034,12211579188,16718267822,11767021589,12601392793,19937858741,14660927626,12279735367,13026827168,49538383354,64791130929,30950585447,40166371220,10967754834,51655479983,11238831726,11689258813,814899086234.0
11:29:44,12824539462,10455558159,12167807898,10445137410,174148719555,109925959565,18763863341,86847374157,12270843123,17101546289,11964637971,12842598420,20615409682,14920070602,12548243157,13263058094,50279336316,65518365706,31439747576,40628205596,11148706959,52472537525,11397393671,11817865681,825807525915.0
11:39:44,12970875398,10597943169,12308149073,10792833116,175444753027,110635716206,19037166550,88739016220,12360742953,17178507899,12189356590,13088679578,21271269727,15144596621,12713959113,13476951462,51058750756,66139034071,31880795939,41094990571,11304695966,53250022501,11550779076,11954274932,836183860514.0
11:49:44,13102954606,10761877698,12455678446,10946959952,176466959522,111990898761,19312037861,90152016935,12423767738,17308250420,12398134564,13319809227,22008850537,15361239142,12928803005,13682339774,51857983992,66706264203,32295045320,41603286494,11478953554,54120926923,11730422833,12124458057,846537919564.0
11:59:44,13281032964,10909536845,12601167536,11060503540,176937192428,114092789726,19401437718,91279153156,12496312780,17566035781,12626984650,13770059310,22695726521,15583199130,13186522390,13890079528,52576051641,67581688660,32810857683,42056881089,11557388168,54843749988,11958113870,12310146935,857072612037.0
12:09:44,14017222289,11052926902,12840418313,11222581769,177363080333,116147044382,19595493135,92584646267,12680453167,17682476088,12852093610,14024503915,23355684815,15791938086,13284102198,14114952270,53344789723,68359536018,33247423102,42627406101,11711028937,55566161400,12123728249,12460720769,868050411838.0
12:19:44,14174587676,11218205869,13024685128,11361033347,177726257457,118331848864,19841253984,93696179128,12878615269,17835828880,13039401871,14197089655,24071284430,15958718244,13350044022,14376718453,54097146545,69138702156,33855257684,43163253371,11883933215,56432811053,12306908482,12611450290,878571215073.0
12:29:44,14353654265,11379338393,13204623623,11490812991,178310707238,120068164445,20185537969,94586635441,13121882823,18014689115,13278946089,14416701441,24803390931,16185296351,13601208242,14584401757,54889678969,69965519196,34241520257,44069136887,11987410431,57136595765,12501636502,12742524232,889120013353.0
12:39:44,14510948421,11534901955,13357561026,11709732451,178733260577,122185541188,20395401695,95635344873,13330497314,18097598167,13465853389,14638371314,25544355717,16394197697,13759394443,14771946941,55768658518,70751545581,34795581958,44639709429,12056833309,57891743673,12669993723,12925612278,899564585637.0
12:49:44,15355888145,11711647885,13556208850,11850369283,179120001248,124339200946,20715824384,96635188488,13620937735,18215877613,13683282871,14956089915,26259674293,16529143391,13996150682,15030935770,56574004614,71479228197,35272698046,45171452444,12181144570,58906528844,12835599736,13204344122,911201422072.0
12:59:44,15560882401,11916014160,13766727635,12072267123,179823275196,125678323293,21805290298,97280056789,13771481285,18371032578,13875257112,15203602241,26910454196,16653636855,14180981456,15265124553,57342320049,72216730026,35792436326,45785149436,12239487304,59722275511,13053786876,13557252673,921843845372.0
13:09:44,15763391613,12124051698,13954444810,12186542146,181013243814,126435104966,23694780184,97566289310,13959088834,18533518595,14069781063,15484660781,27687487144,16809994182,14397857254,15461535785,58088440272,72936218103,36238382947,46440836067,12346508854,60456505424,13259898312,13803205161,932711767319.0
13:19:44,15922043514,12280578097,14161141450,12377170293,182243785568,127186642109,25571058396,97838199498,14053814670,18714543205,14272103697,15698455030,28369489345,17024421501,14595807293,15498559815,58945949767,73622911807,36730417621,47310020683,12433302645,61342816321,13434629543,13990568567,943618430435.0
13:29:44,16069830187,12435676870,14352216895,12517991364,183518078995,127830600457,27436372862,98097060791,14160579092,18986042146,14530846582,15947457363,29049215692,17265272252,14837863056,15549378491,59774678872,74340248441,37196356164,47792363159,12557299801,62109904935,13632419436,14212673985,954200427888.0
13:39:45,16226720937,12598762729,14511066210,12740858791,184776552055,128589849785,29308655870,98469730718,14251585491,19174625049,14704583920,16129321046,29540776862,17555359606,15036261491,15584737573,60468441163,75001569020,37710442563,48238827706,12685576422,62809778433,13821869689,14337938381,964273891510.0
13:49:45,16421327228,12775018896,14727933211,12980181683,185986038334,129214125293,31183159647,98669797668,14353938024,19414102718,14943976496,16452812267,30202017569,17790762433,15214981454,15621535661,61345846712,75690761110,38280702808,48806498634,12767836573,63764247033,14056807942,14542105865,975206515259.0
13:59:45,17170990923,12927921232,14964101419,13084465609,187293586758,129851154295,33072448957,98915050367,14629876142,19672827988,15065937442,16712169830,30892851069,18027538205,15369073016,15659674752,62037854827,76374573216,38704571535,49244986687,12926407716,64563324616,14364879640,14733697306,986259963547.0
14:09:45,17351152786,13108571234,15129125458,13307910720,188609543610,130468991405,34954987360,99213321631,14881275578,19972989425,15178757951,16883410393,31609414864,18265297911,15593497970,15703030127,62809464841,77096291532,39143568028,49715277914,12991393834,65335935459,14643085837,14990130724,996956426592.0
