Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Lustre filesystem usage (per mount),Lustre network usage (lnet),Lustre network usage (mdc),Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Lustre filesystem usage (osc),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
00:54:20,10774266117.455,2235056.714,0.0,106934847.1,266427418.5,184943262081071.0,31365343902089.0,120680324420395.02,37182891554337.2,8426699085231.833,22547348639986.246,80034987494195.02,0.0,86541382.333,3019912.9,8756159488.0,11916331.913,19580.704,1003104465.0,3672296.0,1152472.467,113198100.429,0.0,0.5,40672.333,12177280619.19
00:54:21,2798888491.909,1001007.857,0.0,48479460.7,120773054.25,77297846297795.1,20464307343559.754,55885114223914.0,17588158074775.0,2892773714646.334,14871456429856.0,47661874000544.75,0.0,38869318.333,1675668.8,9612742400.0,5460625.043,619.709,439708059.5,2001541.9,1152471.4,39077832.429,0.0,0.5,40593.333,3329612032.0
01:04:20,10825879160.818,2243628.714,0.0,107336818.5,267429156.25,185722712782703.8,31426720224888.246,121124094182554.5,37315296055479.8,8463162428744.667,22578475499834.754,80205614236801.25,0.0,86872438.333,3026156.9,8633334272.0,11948220.696,19667.437,1012331122.0,3685364.3,1152472.467,113772525.286,0.0,0.5,40690.0,12239478277.143
01:04:21,3433088977.091,1009579.429,0.0,48903706.7,121829745.75,77966493784878.55,20640059325496.246,56359123344478.49,17735346142185.8,2932032493367.334,14994410059639.0,48054529995386.25,0.0,39200374.333,1692904.7,9612264192.0,5499762.783,651.024,440781586.333,2022519.4,1152471.4,39494971.143,0.0,0.5,40625.333,3995172217.238
01:14:20,10837053969.364,2252199.0,0.0,107751067.9,268461331.5,186453098747232.53,31459462103846.754,121564559507447.5,37443763830027.8,8483150099987.667,22582048201661.754,80272001453879.5,0.0,87203494.333,3035076.6,8640990976.0,11993655.522,20524.549,1013056402.333,3701493.6,1152472.467,114509742.857,0.0,0.5,40720.333,12252127186.19
01:14:21,3460296530.909,1018152.143,0.0,49325300.3,122879859.5,78635166306083.55,20807215124066.5,56835127007201.75,17883087033489.8,2951398180610.166,15117429271663.0,48440543308693.0,0.0,39531430.333,1708666.1,9612256000.0,5542807.783,651.024,442441029.667,2035461.3,1152471.4,39861701.571,0.0,0.5,40609.333,4025247370.381
01:24:20,10902783824.818,2260770.429,0.0,108159020.5,269477786.25,187218000532758.03,31529477694768.754,122011388235407.75,37574674150462.2,8527528274296.0,22607940982258.0,80450437588595.02,0.0,87534550.333,3048426.0,8827554560.0,12034244.609,20638.388,1021123226.667,3714723.3,1152472.467,115063402.0,0.0,0.5,40720.333,12327250495.524
01:24:21,3511282192.364,1026724.857,0.0,49734133.5,123898494.5,79343056960477.55,20941248482068.5,57306708706969.25,18030695345090.6,2995068090938.5,15236255181901.5,48827582590366.75,0.0,39862486.333,1724195.5,9612985088.0,5577722.261,683.189,444125997.667,2052205.1,1152471.4,40205824.714,0.0,0.5,40563.0,4080526744.19
01:34:20,10953524636.455,2269341.857,0.0,108567168.3,270494734.25,187990011346670.72,31603205567960.754,122458105497956.0,37705057055927.6,8572486178470.833,22635201088633.5,80633662563607.25,0.0,87865606.333,3059932.3,8828465408.0,12073684.565,20638.388,1030389382.0,3724324.6,1152472.467,115616255.571,0.0,0.5,40672.0,12389055221.048
01:34:21,3512506862.364,1035297.857,0.0,50129489.1,124883878.5,79989472559268.27,21129074661563.754,57788255222817.75,18184349793666.0,3034723904288.834,15376591439120.0,49276931736509.51,0.0,40193542.333,1738257.8,9612953344.0,5623948.435,683.189,444249246.0,2064467.7,1152471.4,40515977.429,0.0,0.5,40577.333,4081995756.81
01:44:20,11004175739.273,2277914.0,0.0,108965293.5,271486960.25,188762841121241.47,31677313213780.0,122905487401048.0,37835568553727.4,8617070701521.5,22662305639266.5,80817420457435.25,0.0,88196662.333,3069766.6,8828874240.0,12113020.13,20678.859,1039756271.0,3737755.7,1152472.467,116167993.714,0.0,0.5,40638.667,12450212895.19
01:44:22,3587168965.818,1043869.714,0.0,50525837.7,125871676.0,80733295775094.19,21237424959825.0,58255411045346.25,18330250680873.0,3073858130724.0,15480242514588.5,49630298530398.0,0.0,40524598.333,1752348.9,9612961536.0,5666780.478,716.238,447509908.833,2076403.6,1152471.4,40884367.0,0.0,0.5,40531.0,4163690030.524
01:54:21,11055186925.909,2286485.857,0.0,109365291.7,272483767.0,189537386027867.53,31749728442679.5,123353247951509.5,37966003546880.8,8660173890531.167,22689974608724.754,80995596903232.98,0.0,88527718.333,3075328.7,8829423104.0,12147680.478,20678.859,1050395477.667,3747655.1,1152472.467,116727089.857,0.0,0.5,40653.667,12513237316.048
01:54:22,3588243529.727,1052441.429,0.0,50923001.3,126861514.0,81373017256209.27,21440714597544.0,58736232496099.51,18484767480101.8,3124822056242.5,15627266420639.0,50104953372613.25,0.0,40855654.333,1766426.1,9612991744.0,5709081.957,716.238,447514801.167,2088435.0,1152471.4,41167472.143,0.0,0.5,40529.333,4164897507.0
02:04:21,11087085911.364,2295057.0,0.0,109775666.9,273506433.75,190283134569975.0,31804433306402.0,123793225966274.5,38095195020069.2,8689946767124.167,22700804898248.246,81115859441926.5,0.0,88858774.333,3084977.0,8626366208.0,12188141.087,21620.272,1053785311.333,3754382.4,1152472.467,117388297.857,0.0,0.5,40703.333,12549972026.238
02:04:22,3650082618.273,1061013.429,0.0,51322710.5,127857639.5,82094364078419.73,21545092735966.5,59194316785637.75,18626669787313.2,3158438566330.834,15712562176387.5,50400203979388.75,0.0,41186710.333,1781051.3,9613234944.0,5752198.826,750.136,450486959.0,2099812.6,1152471.4,41619303.143,0.0,0.5,40595.0,4232723597.524
02:14:21,11128079534.727,2303626.571,0.0,110184604.1,274525319.25,191031156039820.47,31839078376778.5,124239039499835.25,38225575261055.6,8717614030832.667,22717132059485.754,81216100497356.5,0.0,89189830.333,3097316.6,8802092032.0,12346657.043,21692.539,1057908602.333,3764695.1,1152472.467,118052579.714,0.0,0.5,40687.333,12597398403.095
02:14:22,3650285624.182,1069585.429,0.0,51715768.3,128837301.25,82736716127456.9,21747765542348.246,59675305028047.51,18781569437101.0,3219551004465.666,15860107466653.0,50881134504909.0,0.0,41517766.333,1794852.7,9613288960.0,5915497.087,750.136,450527057.667,2109877.5,1152471.4,41903392.714,0.0,0.5,40641.333,4232948362.143
02:24:21,11178844991.0,2312198.0,0.0,110598636.3,275556747.0,191816417676135.9,31905235119173.5,124680965527173.5,38358539233172.6,8757898364924.0,22753319110439.754,81404765620246.5,0.0,89520886.333,3109855.5,8804365312.0,12389453.391,21692.539,1067129258.0,3781132.1,1152472.467,118600076.143,0.0,0.5,40701.667,12658172288.429
02:24:22,3696745598.455,1078156.571,0.0,52124306.5,129855177.25,83443281885243.64,21870676701249.754,60136534346773.51,18926093247432.8,3256153836528.0,15956321689648.25,51221966550154.49,0.0,41848822.333,1811082.7,9613332736.0,5972196.565,784.879,453171447.667,2126424.0,1152471.4,42296017.0,0.0,0.5,40595.0,4284613551.0
02:34:21,11230364410.455,2320768.857,0.0,111012720.3,276588299.5,192598371294511.8,31966445156074.5,125123883896722.25,38491398210260.2,8794616765007.5,22787872265932.0,81581406005479.02,0.0,89851942.333,3122294.9,8805277184.0,12438782.13,21692.539,1076329079.333,3797424.4,1152472.467,119166214.143,0.0,0.5,40717.667,12719821305.857
02:34:22,3729911415.091,1086728.857,0.0,52529822.1,130865627.75,84166157625698.1,21993561365911.5,60598223233269.51,19071126925920.8,3324005116516.5,16062498585556.25,51613834950644.25,0.0,42179878.333,1822788.3,9613616384.0,6012282.217,820.49,454887159.167,2137044.1,1152471.4,42633205.571,0.0,0.5,40563.0,4321161772.524
02:44:21,11267040160.545,2329340.0,0.0,111426881.3,277620285.0,193357361997071.53,32026566702148.754,125562508685159.5,38622050124456.4,8826370945587.334,22805913234777.5,81726102381407.02,0.0,90182998.333,3134819.9,8626382592.0,12473917.348,22596.68,1080975800.0,3810464.8,1152472.467,119794039.857,0.0,0.5,40719.333,12762538386.0
02:44:23,3762462800.636,1095301.143,0.0,52939598.9,131886577.25,84897718613807.73,22110861847403.246,61051353333743.75,19215046044305.4,3396573310026.166,16163414962099.5,52001318282499.25,0.0,42510934.333,1833739.7,9614047232.0,6047574.217,856.971,456300474.5,2145362.4,1152471.4,42970666.286,0.0,0.5,40563.0,4356862798.143
02:54:21,11305655827.909,2337910.286,0.0,111837633.3,278643650.5,194091058127490.8,32057481963631.246,126011918275777.5,38751534485985.4,8848634856609.334,22817543351600.0,81808282768134.0,0.0,90514054.333,3146342.1,8779407616.0,12509387.739,22665.374,1083937073.333,3819011.3,1152473.267,120493465.714,0.0,0.5,40769.333,12805856149.19
02:54:23,3793163434.636,1103873.429,0.0,53351368.3,132912400.75,85626473338991.45,22226598329169.246,61506165691571.0,19358582913439.4,3458561508796.666,16261034176816.25,52374904386792.75,0.0,42841990.333,1846861.0,9614459648.0,6089945.913,894.32,457856661.167,2156668.7,1152472.2,43340326.286,0.0,0.5,40593.333,4390693264.571
03:04:21,11356505649.0,2346482.429,0.0,112240260.5,279646938.0,194862419307893.1,32133970541589.754,126461484950157.25,38882301464391.6,8891673713912.834,22847470941050.5,81994003818570.0,0.0,90845110.333,3160145.3,8783274240.0,12544835.565,22665.374,1093379635.333,3833632.5,1152472.467,121046001.429,0.0,0.5,40701.667,12867442631.095
03:04:23,3851489467.364,1112446.143,0.0,53753550.5,133914632.5,86360143912745.19,22326918540770.5,61973966671486.25,19502648330579.0,3484459006824.166,16364023337214.0,52711175452447.75,0.0,43173046.333,1858011.6,9614588416.0,6131957.739,971.578,460162990.5,2166634.0,1152472.2,43716432.143,0.0,0.5,40595.0,4454587007.714
03:14:22,11408110017.818,2355054.429,0.0,112650781.1,280669705.0,195632663700834.2,32212987697656.0,126910212740084.25,39012684183466.6,8934454953573.0,22877469363647.0,82176033839062.25,0.0,91176166.333,3174106.9,8783792384.0,12580321.0,22665.374,1102828518.667,3848545.5,1152472.467,121602777.0,0.0,0.5,40717.667,12929638515.333
03:14:23,3880216476.182,1121017.0,0.0,54148029.1,134897802.75,87110575226229.73,22438704432334.246,62441908533716.49,19648951139826.2,3511473192801.834,16478555407093.25,53086692223720.0,0.0,43504102.333,1870697.9,9614041344.0,6290439.217,1011.563,461224356.0,2178613.9,1152472.2,44039497.857,0.0,0.5,40595.0,4485996719.571
03:24:22,11449830088.455,2363626.286,0.0,113069966.1,281714110.25,196392547160462.47,32285329656750.754,127350571285299.25,39142323176258.4,8971618135886.5,22894857104741.754,82335195236497.5,0.0,91507222.333,3187436.7,8626594560.0,12629860.087,23612.99,1108950155.333,3858450.0,1152472.467,122207241.571,0.0,0.5,40655.333,12978864132.571
03:24:23,3910615085.545,1129588.714,0.0,54545739.3,135888965.0,87843480083745.55,22532239756028.5,62910739229187.51,19795118294930.2,3536240573162.5,16582793081143.5,53425500424147.51,0.0,43835158.333,1883725.5,9614309632.0,6321884.87,1052.408,463377417.5,2189311.5,1152472.2,44417651.0,0.0,0.5,40577.333,4520472758.714
03:34:22,11484677451.364,2372195.571,0.0,113487910.7,282755252.5,197119457692312.28,32310725926323.754,127798924971042.75,39271581846467.0,8993959753007.5,22904586379259.0,82404015433530.25,0.0,91838278.333,3200292.8,8784891648.0,12675037.0,23697.049,1111757821.667,3873492.5,1152472.467,122919563.429,0.0,0.5,40703.333,13017867032.857
03:34:23,3963951626.091,1138160.143,0.0,54940731.7,136873440.25,88591907984230.81,22629119786952.246,63377157576760.25,19940843084936.8,3574265195049.166,16685074268904.25,53776161591155.51,0.0,44166214.333,1895497.6,9614507520.0,6353607.478,1139.117,464693966.833,2201284.1,1152472.2,44777530.571,0.0,0.5,40579.0,4578116936.667
03:44:22,11536080283.727,2380767.286,0.0,113905115.7,283794533.25,197893305532594.2,32387468783686.0,128247063523005.75,39402151727729.8,9038165680127.334,22933302828033.246,82589833813975.25,0.0,92169334.333,3213526.7,8788940800.0,12713934.826,23697.049,1121178357.667,3891504.7,1152472.467,123468748.143,0.0,0.5,40717.667,13079932659.952
03:44:23,3990234197.0,1146731.857,0.0,55335666.7,137857722.0,89334087870080.27,22731121397280.0,63846995492606.0,20088060286458.8,3600720479761.0,16795780392531.0,54140793746636.49,0.0,44497270.333,1908396.7,9614511360.0,6392697.261,1142.767,465753669.5,2214074.3,1152472.2,45116438.857,0.0,0.5,40595.0,4607010471.762
03:54:22,11590688498.909,2389338.714,0.0,114315795.1,284817703.75,198661124018139.8,32460606360683.5,128694771910671.75,39532404543587.0,9080805861643.334,22960110382617.246,82765257272899.25,0.0,92500390.333,3226385.9,8789322496.0,12762997.435,23697.049,1130545873.0,3907300.5,1152472.467,124035317.286,0.0,0.5,40669.667,13145464341.238
03:54:24,4041364704.909,1155303.571,0.0,55729034.5,138838188.25,90086072497920.27,22814774189179.246,64311151802854.25,20230125154047.8,3626429906669.5,16882505858483.5,54433449304784.49,0.0,44828326.333,1919964.4,9614316544.0,6442083.739,1152.617,467771361.333,2225417.5,1152472.467,45558941.571,0.0,0.5,40563.0,4663163147.333
04:04:22,11624459651.364,2397911.0,0.0,114732529.7,285856033.0,199413393683066.47,32526743108333.5,129136093027864.98,39662159894969.8,9115101335144.334,22976356874570.5,82909954056316.75,0.0,92831446.333,3239315.3,8641864448.0,12809185.435,24663.359,1135288111.0,3923500.5,1152472.467,124659810.571,0.0,0.5,40719.333,13185217688.714
04:04:24,4067353045.909,1163874.714,0.0,56134635.1,139848784.5,90816898243043.55,22905936168448.0,64776097888162.25,20373310256164.8,3659751723735.5,16975404418615.25,54750476719731.0,0.0,45159382.333,1929413.6,9614356736.0,6480978.913,1158.816,468683488.333,2236383.2,1152472.467,45962668.429,0.0,0.5,40579.0,4691541682.952
04:14:22,11662331122.727,2406481.571,0.0,115135852.5,286861044.5,200151866599121.62,32561753302897.246,129583306701315.5,39792177992210.8,9142263358761.5,22991737797562.0,83006620310131.02,0.0,93162502.333,3248947.6,8766673920.0,12862707.826,24764.33,1139327115.0,3932084.4,1152472.467,125329750.429,0.0,0.5,40703.333,13228506889.286
04:14:24,4097623842.364,1172446.714,0.0,56542386.5,140864696.0,91536578589640.98,22992089315818.0,65241251955782.25,20515829720259.6,3682451629893.166,17066395965076.75,55043532168236.75,0.0,45490438.333,1939562.6,9614458112.0,6515857.652,1165.917,470601044.167,2249336.1,1152472.467,46401767.571,0.0,0.5,40609.333,4725543932.571
04:24:22,11714461954.909,2415052.857,0.0,115539944.5,287867956.25,200923445369871.62,32633266256158.0,130030242432978.25,39923207905863.6,9185360015675.834,23023338490789.0,83188234209543.75,0.0,93493558.333,3257004.4,8769130496.0,12897681.957,24764.33,1148514715.667,3946336.5,1152472.467,125886441.286,0.0,0.5,40685.667,13291058347.476
04:24:24,4143715705.182,1181019.0,0.0,56953002.7,141887686.75,92268514515458.27,23064188311595.0,65701922726302.25,20656182231014.6,3713562739055.5,17139210856312.25,55298497666098.49,0.0,45821494.333,1952457.3,9614135808.0,6572838.826,1182.655,471652895.5,2265058.9,1152472.467,46886873.714,0.0,0.5,40547.0,4775433616.857
04:34:24,4169583912.909,1189591.571,0.0,57354276.5,142887624.5,92999221425955.81,23156651157099.0,66164500614276.75,20799440473936.4,3753227633618.0,17232302843201.25,55618437587583.0,0.0,46152550.333,1962575.5,9614096384.0,6618785.043,1192.32,472697058.167,2279230.0,1152472.467,47286446.714,0.0,0.5,40595.0,4803912009.19
04:44:24,4210342345.545,1198163.143,0.0,57755731.7,143888052.75,93719587935613.19,23238667723184.0,66629796147317.0,20942911204135.0,3781760843856.5,17321273331662.5,55914252947741.0,0.0,46483606.333,1974017.5,9614715648.0,6651541.957,1208.461,474934882.333,2292420.4,1152472.467,47721106.571,0.0,0.5,40611.667,4849611049.905
04:54:24,5049107741.818,1206735.0,0.0,58147803.7,144865303.25,94459474398291.9,23296377369725.246,67084647144413.25,21081158374231.8,3809101036933.334,17383821132202.25,56127701314348.25,0.0,46814662.333,1983606.3,9620091136.0,6694029.783,1231.67,476017954.5,2302166.0,1152472.467,48319213.143,0.0,0.5,40581.0,5729389307.381
05:04:25,5131930088.818,1215305.857,0.0,58557487.1,145886036.5,95203196200531.64,23384112672019.5,67539630944047.25,21221310089244.8,3850484415363.666,17466522183225.75,56419836293216.25,0.0,47145718.333,1996960.3,9618713088.0,6732776.478,1244.786,477621724.833,2309689.1,1152472.467,48753234.714,0.0,0.5,40597.0,5817168261.19
05:14:25,5177804545.273,1223878.429,0.0,58979796.3,146937968.5,95934263290216.98,23453346862857.754,67998512210120.0,21361023531971.2,3879452523203.0,17538343697313.75,56665911401723.75,0.0,47476774.333,2008555.2,9618837248.0,6764357.13,1273.626,481400366.167,2319192.6,1152472.467,49247011.571,0.0,0.5,40549.667,5867904655.476
05:24:25,5200352105.0,1232450.571,0.0,59393441.5,147968394.25,96675794525242.1,23551156073183.246,68454621310708.75,21502698193205.6,3924728919552.0,17631386062095.5,56984115458269.75,0.0,47807830.333,2019047.4,9618914560.0,6813459.652,1289.345,483276859.167,2330391.7,1152472.467,49637420.571,0.0,0.5,40581.667,5892818835.571
05:26:18,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8578167552.0,0.0,0.0,0.0,0.0,1152471.4,370.571,0.0,0.5,32300.333,0.0
05:34:25,5245052150.545,1241022.429,0.0,59799729.3,148980725.5,97412168140937.9,23617344159811.5,68913398850505.25,21641640722651.8,3956655277158.334,17699928451016.25,57219620452464.49,0.0,48138886.333,2032296.3,9619336704.0,6856486.87,1323.364,486961829.333,2337027.3,1152472.467,50147681.0,0.0,0.5,40597.667,5942203662.238
05:36:18,71944028.455,8571.0,0.0,436049.7,1086077.25,760648049498.0,71832896818.75,450431640974.5,131265628069.4,44536413329.5,28404958787.75,185021620476.5,0.0,333681.333,8135.7,8784848896.0,35348.304,0.0,7223428.667,12460.8,1152471.4,551745.857,0.0,0.5,32874.0,81832851.571
05:44:25,5267163300.636,1249594.429,0.0,60209841.3,150002457.5,98160787218908.0,23710182833323.754,69369873894578.75,21783287247367.4,4007466386141.5,17787062740907.75,57531702536191.0,0.0,48469942.333,2045843.3,9619382784.0,6895536.087,1341.67,488839682.833,2350696.7,1152472.467,50546908.714,0.0,0.5,40578.667,5966810873.381
05:46:18,118529045.636,17143.286,0.0,861419.1,2145883.5,1540893942255.182,147573641686.75,898996772837.75,262530457835.8,89954887315.167,58856182059.0,382035869446.5,0.0,681134.667,19027.5,8785955840.0,74401.13,0.0,16486960.333,21461.8,1152471.4,1087455.429,0.0,0.5,32907.333,138557364.0
05:54:25,5312020843.455,1258166.429,0.0,60624140.3,151034512.0,98899261914773.73,23779346710280.5,69828263551871.75,21922923571457.0,4039227420858.834,17857605843064.25,57778439992896.25,0.0,48800998.333,2059334.5,9619716096.0,6934043.261,1380.864,492528084.5,2363885.1,1152472.467,51040038.286,0.0,0.5,40564.0,6016273429.667
05:56:18,166923084.455,25715.429,0.0,1289651.7,3212810.25,2313045942377.909,224589660987.25,1347399620502.25,393381747500.0,134276547070.833,89199035242.75,572157869027.5,0.0,1028724.667,29634.3,8789581568.0,123823.087,0.0,24538145.333,30067.3,1152471.4,1644075.286,0.0,0.5,32949.0,196463485.714
06:04:26,5334396627.273,1266738.714,0.0,61029080.1,152043500.75,99640557987821.45,23872232911966.0,70288386564778.0,22065652400427.4,4079335280820.334,17948507924641.0,58096175650635.0,0.0,49132054.333,2073650.1,9619841792.0,6979999.435,1401.947,494428041.167,2383991.3,1152472.467,51436625.714,0.0,0.5,40564.667,6041096595.81
06:06:18,218031277.273,34287.571,0.0,1728122.3,4305014.25,3086604571704.727,297564833985.5,1796356900411.25,524064717349.2,177427784921.333,117620859743.5,757508298139.25,0.0,1378594.333,42533.4,8790908416.0,169468.217,35.723,33732872.667,38790.5,1152471.4,2196058.0,0.0,0.5,32917.0,258102263.095
06:14:26,5378899624.545,1275311.0,0.0,61432588.7,153048955.0,100390944078108.27,23942938052293.0,70744363273614.0,22204485799109.4,4115914611474.666,18014933962995.5,58342565155984.0,0.0,49463110.333,2084643.2,9620071680.0,7014559.913,1446.927,497973696.0,2398933.1,1152472.467,51927996.143,0.0,0.5,40582.667,6090225885.571
06:16:19,272525859.909,42860.0,0.0,2163055.9,5388444.5,3860475036449.546,369337312260.5,2244480926445.5,654506404721.4,219388821656.667,145333077594.5,934320835824.25,0.0,1727184.333,54967.0,8789236736.0,205255.826,35.723,44344985.0,49336.4,1152471.4,2757374.714,0.0,0.5,32970.667,324305178.667
06:24:26,5401333757.455,1283883.571,0.0,61838433.5,154060164.5,101131352395637.64,24028497578762.5,71204853876995.0,22346560982325.0,4149270012685.334,18102164232636.0,58641150419135.51,0.0,49794166.333,2094836.6,9619970560.0,7057971.87,1473.248,500766685.833,2412433.3,1152472.467,52351994.714,0.0,0.5,40565.0,6115740007.571
06:26:19,359014666.636,51431.429,0.0,2575656.3,6416514.75,4663273287678.818,439916477857.25,2705385764254.0,796841171212.2,266821252354.667,208701583301.5,1190378847464.0,0.0,2063850.0,65161.7,9600253696.0,250968.261,145.534,61151118.5,63098.3,1152471.4,3133517.714,0.0,0.5,32973.0,431292073.095
06:34:26,5446150085.818,1292455.857,0.0,62251938.1,155090351.0,101875377485967.81,24103404732744.5,71659444994096.75,22485720319156.2,4191614947562.834,18171238926649.246,58898972528313.0,0.0,50125222.333,2106201.4,9620192000.0,7098806.348,1523.034,503626473.5,2424921.9,1152472.467,52832430.571,0.0,0.5,40615.0,6164482651.857
06:36:19,385994042.364,60003.429,0.0,2982338.9,7429787.75,5575159283866.637,492147473656.75,3139489278644.0,937601718853.2,339001132945.0,289009354602.25,1438899371842.5,0.0,2394906.0,75058.3,9597407744.0,293167.478,152.985,108562830.667,74374.1,1152471.4,3457163.429,0.0,0.5,32990.667,501379763.952
06:44:26,5490695212.909,1301028.857,0.0,62668949.1,156129499.25,102613355091221.73,24182000845632.246,72119813594702.5,22627155408029.8,4226931481815.166,18250202335291.0,59178680615820.0,0.0,50470072.333,2114116.6,9620444416.0,7137328.478,1549.573,507134616.667,2435184.1,1152472.467,53282804.143,0.0,0.5,40646.667,6213755314.714
06:46:19,387064878.818,68575.429,0.0,3400628.9,8471674.75,6419563705785.909,572961450334.75,3586786237807.75,1082113004416.6,392979640764.833,379122435310.5,1743142128374.75,0.0,2725962.0,82583.2,9599180800.0,335458.87,152.985,138767998.167,86588.2,1152471.4,3750257.857,0.0,0.5,32973.0,528931729.762
06:54:26,5513023786.182,1309599.857,0.0,63065149.1,157116933.75,103359879204967.36,24267355773254.246,72575488264551.75,22767763868935.2,4270889613378.0,18330015013593.0,59467810620754.75,0.0,50801128.333,2120340.1,9620418048.0,7183007.565,1603.893,508852851.667,2442383.7,1152472.467,53713821.571,0.0,0.5,40583.0,6238473751.857
06:56:19,413805210.182,77147.429,0.0,3820501.1,9517554.0,7310715508240.637,636332187353.75,4022634113345.25,1222717047479.4,452482894175.167,458378867505.25,2007869624731.25,0.0,3057018.0,86254.9,9597479936.0,370571.696,161.097,173404637.5,99338.7,1152471.4,4076059.286,0.0,0.5,32926.667,587116745.333
