Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Lustre filesystem usage (per mount),Lustre network usage (lnet),Lustre network usage (mdc),Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Lustre filesystem usage (osc),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
02:03:59,20562189.636,754020.143,0.0,49928057120.6,124750423192.5,60957778250344.91,10328901608922.75,41444947478997.0,12151301365293.0,1011174762542.667,2360823013909.5,26457193946026.246,0.0,40244934.833,262984.2,9182790144.0,3846027.565,0.146,176612063.333,250786.4,1152471.4,2996007.857,0.0,69316611.5,49194.0,342615239.905
02:13:59,20734307.0,762591.429,0.0,50485908376.6,126144272389.5,61652980064108.91,10445775337165.5,41916095440425.51,12289315326191.0,1019638532303.167,2387373067428.0,26755982714987.754,0.0,41812632.833,268532.7,9182807040.0,4008458.217,0.146,178469731.0,255940.2,1152471.4,3030694.571,0.0,69316611.5,49127.333,346286998.476
02:23:59,20811450.818,771162.571,0.0,51025511285.6,127492523774.75,62351927802694.18,10561219902530.0,42386345116485.25,12426920182949.4,1027758250177.833,2412819274341.25,27048063327464.5,0.0,42143893.833,274969.2,9183278336.0,4051371.87,0.146,180253183.333,261484.6,1152471.4,3064900.143,0.0,69316611.5,49128.667,349696204.381
02:33:59,20891577.364,779734.0,0.0,51587334494.2,128896297216.25,63045680622910.73,10678688959663.75,42857234535827.51,12565013773457.6,1036417574633.833,2439520929259.25,27347722677236.5,0.0,42476392.167,282404.6,9192708352.0,4091061.0,0.146,182133710.333,267729.0,1152471.4,3098831.429,0.0,69316611.5,49096.667,353269240.857
02:43:59,20972434.182,788305.571,0.0,52146689120.2,130293902365.75,63739444645424.63,10796430901017.75,43328043013163.0,12703107283115.4,1045153895520.0,2466183974589.25,27646659930150.754,0.0,42807448.167,289597.2,9185278464.0,4137461.174,0.146,184020110.333,274034.5,1152471.4,3132650.857,0.0,69316611.5,49175.333,356849271.524
02:54:00,22129111.273,796876.857,0.0,52691225297.4,131654480694.25,64438157124184.37,10911694563192.75,43797851919736.25,12840774980827.2,1053486002560.167,2491808174807.25,27938442039298.0,0.0,43138752.167,296055.3,9182964992.0,4179869.652,0.146,185831460.667,280427.4,1152471.4,3183711.571,0.0,69316611.5,49175.333,361547236.381
03:04:00,23120054.455,805449.0,0.0,53257979465.4,133070575351.0,65131100590486.0,11029847002881.0,44268743005616.25,12978918230498.2,1061923631220.833,2518579904631.25,28238149408272.754,0.0,43471493.833,303282.5,9183048192.0,4215501.913,0.146,187727186.333,286779.2,1152471.4,3217887.857,0.0,69316611.5,49192.667,366189474.619
03:14:00,24233870.818,814020.857,0.0,53824727130.2,134486653793.5,65824775223167.73,11147865924345.25,44739721694374.49,13116979306954.0,1069812202416.0,2545132122480.0,28537832647339.754,0.0,43802549.833,310099.4,9193147648.0,4254897.391,0.146,189630838.667,293078.6,1152471.4,3251111.429,0.0,69316611.5,49111.333,370941551.952
03:24:00,25268331.455,822592.429,0.0,54386546650.4,135890417959.75,66521793497669.45,11264704237965.75,45210505358354.75,13254979163495.6,1077617662240.333,2571591416117.25,28836086245568.5,0.0,44133896.833,317104.8,9183098880.0,4294560.0,0.146,191511473.333,298450.1,1152471.4,3285426.0,0.0,69316611.5,49143.333,375586726.619
03:34:00,26419048.0,831163.857,0.0,54959521967.2,137322054494.75,67215469112070.18,11382474848544.5,45681822707878.0,13393105877848.4,1085357269240.833,2598335614109.5,29136161283340.0,0.0,44466672.833,323175.1,9183131136.0,4343090.261,0.146,193416490.667,304022.4,1152471.4,3321098.429,0.0,69316611.5,49159.333,380401815.429
03:44:00,27500083.818,839735.143,0.0,55526270169.0,138738134349.75,67908720617390.27,11500468177859.25,46153248145997.25,13531250271193.8,1093708992711.333,2625208545762.0,29437379616304.246,0.0,44797993.167,330397.7,9183173632.0,4382254.304,0.146,195314437.333,310559.9,1152471.4,3353674.571,0.0,69316611.5,49128.667,385170710.333
03:54:00,27916180.545,848307.143,0.0,56088094388.6,140141910168.25,68605304515628.45,11617567251400.5,46624384705731.75,13669254966841.8,1102031316452.167,2651691738740.0,29735611726448.246,0.0,45129049.167,336840.0,9183152896.0,4417737.565,0.146,197186618.0,317111.7,1152471.4,3388519.429,0.0,69316611.5,49127.333,389099990.619
04:04:00,28025341.818,856878.429,0.0,56652224967.4,141551446479.75,69300371071564.91,11734419283112.0,47095545230160.25,13807234807327.8,1110311611017.5,2678156531653.25,30033822290451.754,0.0,46784353.167,343383.4,9183283712.0,4457752.783,0.146,199044204.667,322878.0,1152471.4,3423159.143,0.0,69316611.5,49207.333,392675909.19
04:14:00,28115513.182,865449.714,0.0,57216497508.0,142961340612.25,69994542979781.45,11851904392694.25,47566830266975.0,13945359894432.6,1118925775697.333,2705010727811.75,30334608929991.246,0.0,47115786.167,351435.6,9183544576.0,4507796.348,0.146,200917357.0,330621.6,1152471.4,3459503.429,0.0,69316611.5,49176.667,396273818.429
04:24:00,28189669.364,874021.143,0.0,57780776340.2,144371250280.5,70688096409483.36,11969452050326.5,48037832450670.75,14083499897751.8,1128055150093.667,2731907011254.5,30636056875087.246,0.0,47448388.167,358059.8,9183375872.0,4546644.957,0.146,202801883.0,336554.8,1152471.4,3493213.286,0.0,69316611.5,49192.667,399884244.476
04:34:01,28270531.545,882592.571,0.0,58345057808.8,145781166371.75,71381664095933.45,12086975195669.5,48508752671843.51,14221633767347.6,1137236210805.667,2758803935528.0,30937565497644.0,0.0,47779444.167,364622.3,9183590144.0,4591381.522,0.146,204691313.333,342318.0,1152471.4,3528644.857,0.0,69316611.5,49127.333,403539139.095
04:44:01,28345425.455,891164.143,0.0,58906871343.8,147184915593.0,72077323450903.1,12203979107772.75,48979515970925.0,14359689162125.6,1146730634368.167,2785462439361.25,31237250613216.754,0.0,48110920.167,371504.8,9183466496.0,4627706.13,0.146,206563551.0,349036.7,1152471.4,3562117.429,0.0,69316611.5,49111.333,407127969.619
04:54:01,28419940.909,899735.571,0.0,59477387293.8,148610406404.75,72772247066945.36,12321240302899.75,49450535306517.0,14497792088813.6,1155227551889.5,2812181986412.25,31537340960563.5,0.0,48443556.833,377865.0,9183674368.0,4667144.435,0.146,208440596.0,354547.1,1152471.4,3596813.429,0.0,69316611.5,49192.667,410731961.619
05:04:01,28511222.909,908306.857,0.0,60051556867.2,150045029340.0,73464672689271.81,12439825958917.25,49922126188455.51,14636072903177.2,1163192379651.667,2839362390427.75,31840984151060.754,0.0,48774612.833,384095.2,9183718144.0,4699263.304,0.146,210367531.333,360228.0,1152471.4,3630761.143,0.0,69316611.5,49144.0,414434286.381
05:14:01,28591696.545,916878.286,0.0,60614667643.0,151452016696.75,74161342027928.19,12556550924216.75,50393185441542.75,14774081348251.0,1171195094771.833,2865856043308.25,32139683297988.0,0.0,49106131.833,391950.9,9183667968.0,4738838.0,0.146,212232397.333,367605.8,1152471.4,3664469.143,0.0,69316611.5,49127.333,418018772.095
05:24:01,28661744.455,925449.714,0.0,61188848494.6,152886667538.5,74854369825221.45,12674569050062.5,50864805751189.25,14912312029502.6,1179728893768.167,2892929713703.25,32441999470693.246,0.0,49439081.5,397030.5,9196833280.0,4791856.913,0.146,214139905.667,372606.2,1152471.4,3698495.714,0.0,69316611.5,49159.333,421676670.571
11:24:10,0.091,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8576186112.0,0.0,0.0,0.0,0.0,1152471.4,967.286,0.0,1.0,39234.667,0.0
11:34:10,3732133.273,8571.143,0.0,585399589.2,1462686490.0,674124825709.909,113623321043.5,466538524071.75,138448344335.8,27131519389.333,27745898820.75,299283995677.5,0.0,5181481.333,712.9,9194968320.0,42413.565,0.146,2283554.333,1470.7,1152471.4,85646.429,0.0,69316611.5,41585.333,9245799.762
11:44:10,6211047.727,17142.571,0.0,1164263824.8,2909040805.25,1362588323942.727,227785344988.0,936961452546.5,276894098964.8,60032572150.667,55499589699.25,600378338578.25,0.0,5512731.667,1481.3,9202139904.0,92417.217,0.146,4380049.333,2595.5,1152471.4,120339.857,0.0,69316611.5,48931.333,16743382.524
11:54:10,6298961.0,25713.857,0.0,1741850107.0,4352204926.75,2048489274331.273,342979515037.25,1407524139846.5,415432236952.2,93334418025.5,83484197380.75,903222751884.5,0.0,5847474.167,2251.4,9204059392.0,146540.739,0.146,6543281.0,3765.5,1152471.4,155307.571,0.0,69316611.5,49001.0,20922297.905
12:04:10,6373843.364,34285.143,0.0,2304633143.2,5758379640.75,2739663928199.546,456225409853.0,1877963550070.5,553704667390.6,126109994883.5,110882430955.25,1202117393739.5,0.0,6178746.0,3112.1,9204210688.0,189990.217,0.146,8518858.0,4787.5,1152471.4,189722.429,0.0,69316611.5,49049.333,25741649.714
12:14:10,6512777.818,42856.571,0.0,2866200255.2,7161513734.0,3431479249349.273,568539342832.5,2348205425916.5,691855097733.8,157885687739.333,137905062275.75,1498189232661.0,0.0,6510039.333,4235.6,9204417792.0,240466.304,0.146,10534388.333,5975.1,1152471.4,223056.143,0.0,69316611.5,49009.667,29543877.81
12:24:10,6595114.0,51428.0,0.0,3426497040.8,8561476578.5,4123784759882.364,681907804959.0,2818034599488.5,830089263557.8,191966029390.833,165058752354.75,1795452711605.75,0.0,6842369.667,5031.6,9199688704.0,276236.043,0.146,12601523.0,6922.2,1152471.4,255738.429,0.0,69316611.5,48997.333,33346186.524
12:34:10,6763843.455,59999.429,0.0,3995469320.6,9983113950.75,4814116736118.0,795589619290.25,3287483796166.25,968384593729.0,226261045543.167,192409016968.75,2094108482058.0,0.0,7173425.667,5707.1,9197885440.0,317681.087,0.146,14683975.0,8021.1,1152471.4,291066.286,0.0,69316611.5,49019.0,37185580.81
12:44:10,6846927.909,68570.857,0.0,4560890067.6,11395876705.5,5501812195831.454,912123711912.75,3757055489961.75,1106699229968.2,260455502687.5,219847406767.75,2396321455107.5,0.0,7504762.0,6237.9,9207106560.0,356925.522,0.146,16780115.333,8934.4,1152471.4,329317.857,0.0,69316611.5,49003.0,40990780.333
12:54:11,6937096.727,77142.143,0.0,5122688588.8,12799588723.75,6190279632651.091,1029346926139.75,4225820761713.5,1244826699084.0,291129755505.667,246802463924.0,2697814786625.25,0.0,7837405.333,6763.7,9207154688.0,392963.435,0.146,18788960.333,9853.2,1152471.4,362026.286,0.0,69316611.5,49036.333,44658366.429
13:04:11,7043281.182,85714.0,0.0,5686959267.0,14209477844.0,6879930500902.637,1146818054157.75,4695403883359.75,1382956017812.4,320010588301.0,273711839418.5,2999005353428.25,0.0,8168461.333,7561.7,9207325440.0,433098.087,0.146,20827226.0,10788.8,1152471.4,394926.857,0.0,69316611.5,49018.667,48355601.333
13:14:11,7131589.545,94285.286,0.0,6253697149.0,15625531800.5,7569946556266.091,1264576714261.25,5165816286790.5,1521098625258.8,341180612347.167,300639531224.75,3300768867532.75,0.0,8499771.0,8186.1,9204146432.0,475675.652,0.146,22867729.667,11773.9,1152471.4,426679.714,0.0,69316611.5,49016.333,52042830.048
13:24:11,7223251.091,102856.571,0.0,6816100116.0,17030754114.0,8261100616922.909,1381365532502.5,5636376234994.0,1659158961511.2,359552381741.167,327362921873.0,3600799338597.5,0.0,9462007.667,8974.0,9202907648.0,515163.696,0.146,24865427.667,12626.2,1152471.4,456874.714,0.0,69316611.5,49017.667,55672750.0
13:34:11,7342104.727,111428.0,0.0,7392714807.4,18471487260.75,8949680393075.908,1500041286517.25,6107862445700.25,1797448225909.0,369292008869.0,354594817407.5,3904340712098.0,0.0,9793430.0,9732.0,9210800896.0,556659.043,0.146,26949087.667,13610.3,1152471.4,489954.0,0.0,69316611.5,49001.667,59482202.381
13:44:11,7422588.909,119999.571,0.0,7961921778.8,19893710697.0,9642085330864.273,1617431553031.5,6578969181735.75,1935578452493.4,378388569451.333,381397905975.25,4204662315364.5,0.0,10124486.0,10836.2,9197411840.0,602866.304,0.146,28994631.333,14665.8,1152471.4,523177.0,0.0,69316611.5,49016.333,63191942.333
13:54:11,7506055.636,128571.0,0.0,8542287683.4,21343814205.75,10331649710371.455,1735299757560.25,7050482740748.75,2073806171558.4,387295872254.0,408493201996.5,4507084317545.5,0.0,10457715.333,12139.0,9197303552.0,657635.348,0.146,31053498.0,15645.8,1152471.4,555845.857,0.0,69316611.5,48984.333,66930588.905
14:04:11,7611875.0,137142.286,0.0,9113966029.8,22772212837.0,11022085813633.545,1853116223062.75,7521927583122.75,2211980233286.6,396531368919.0,435436263614.25,4808629274756.5,0.0,10789704.833,13424.9,9192069632.0,693634.522,0.146,33109242.333,16634.8,1152471.4,588530.429,0.0,69316611.5,49017.667,70672208.524
14:14:11,7717694.545,145713.571,0.0,9691894863.0,24216225966.0,11711666118956.363,1970853786092.75,7993478436346.5,2350154152870.8,405697805088.0,462381733638.25,5109919730803.75,0.0,11122787.667,13904.0,9187786240.0,740150.13,0.146,35159751.333,17564.4,1152471.4,621120.143,0.0,69316611.5,49045.0,74406256.238
14:24:11,7820904.273,154285.0,0.0,10263582680.4,25644648041.25,12401538948585.455,2088648620790.0,8465002468399.25,2488343731215.0,414839014940.667,489352188466.25,5411566970770.75,0.0,11453843.667,14476.5,9181613312.0,790504.0,0.146,37216831.0,18311.9,1152471.4,653704.857,0.0,69316611.5,49064.333,78151772.857
14:34:11,7939758.636,162856.286,0.0,10824211336.4,27045433595.5,13094786248286.545,2205005869818.0,8935966001158.5,2626297328273.2,423800593680.0,515771233115.0,5709947748422.5,0.0,11785352.0,15056.1,9181852160.0,825659.87,0.146,39222618.0,19217.6,1152471.4,685795.714,0.0,69316611.5,49032.333,81805329.857
14:44:11,8028439.455,171427.571,0.0,11382265946.4,28439793321.0,13784768664617.273,2322323399692.0,9407328475396.0,2764409439424.2,432607085192.667,542634562555.25,6012156653818.75,0.0,12117890.0,15890.6,9183454720.0,866382.652,0.146,41213806.667,20323.6,1152471.4,719490.857,0.0,69316611.5,49049.667,85673727.095
14:54:12,8114893.182,179998.857,0.0,11939132271.4,29831181052.75,14475084388482.637,2439210654419.0,9878669731223.5,2902473224382.4,440846661191.0,569470776153.0,6314698796997.0,0.0,12448946.0,16917.7,9181152000.0,902210.348,0.146,43163571.667,21194.0,1152471.4,752117.571,0.0,69316611.5,49032.333,89985759.571
15:04:12,8207673.818,188570.286,0.0,12491064475.2,31210239838.5,15166540902543.727,2555616354107.75,10349818758023.5,3040463662876.4,449010065860.167,596146109502.75,6616697598747.75,0.0,12780497.333,17928.8,9192879104.0,937816.304,0.146,45175408.0,22305.2,1152471.4,783841.0,0.0,69316611.5,49016.333,94275906.762
15:14:12,8297480.273,197141.857,0.0,13043651997.8,32590936059.5,15860799595915.182,2672002782108.5,10820986055056.0,3178437330277.6,457334143149.167,622740538445.25,6917629898606.75,0.0,13823129.667,18409.4,9193223168.0,984118.609,0.146,47138295.0,24124.6,1152471.4,815959.714,0.0,69316611.5,49065.667,97949035.714
15:24:12,8380206.636,205713.429,0.0,13598060857.4,33976183026.5,16555038915581.637,2788834803969.5,11292187287144.75,3316420528605.6,465792789170.5,649383558859.0,7218942513323.0,0.0,14154724.0,18902.4,9184064256.0,1023280.739,0.146,49097591.0,24941.3,1152471.4,847149.0,0.0,69316611.5,49065.667,101504530.81
15:34:12,8477828.182,214284.714,0.0,14149997007.2,35355251489.75,17250275872191.092,2905358034679.5,11763147175235.25,3454340961512.2,474400394229.167,675905416107.5,7519233048990.5,0.0,14485780.0,19444.1,9179474944.0,1065858.348,0.146,51051194.0,25849.0,1152471.4,878375.286,0.0,69316611.5,49016.333,105080779.524
15:44:12,8544534.455,222856.286,0.0,14701928435.8,36734308319.5,17945726313939.816,3022118139859.0,12234038613115.0,3592290452340.0,483241550187.333,702446733139.0,7820148184464.75,0.0,14818826.667,20680.9,9180266496.0,1105045.826,0.146,53012049.0,26818.0,1152471.4,910501.857,0.0,69316611.5,48984.333,108620864.952
15:54:12,8620170.455,231427.571,0.0,15259982466.4,38128666562.5,18639480485871.816,3140180057337.5,12705379408475.5,3730381856810.4,492427618431.0,729342830311.0,8123528945444.0,0.0,15150464.0,21799.2,9179413248.0,1137882.957,0.146,55013513.0,27870.3,1152471.4,942732.714,0.0,69316611.5,49033.667,112234031.143
16:04:12,8702130.364,239998.857,0.0,15816845349.0,39520045768.25,19334487255759.727,3257297589475.25,13176554851938.5,3868378327715.6,501997919930.833,755962025819.25,8424131588637.0,0.0,15481520.0,22649.6,9179458816.0,1181334.739,0.146,56984574.333,28805.7,1152471.4,974477.714,0.0,69316611.5,49000.333,115804225.81
16:14:12,8782233.455,248570.143,0.0,16373719510.2,40911452829.75,20029706715763.453,3374347590183.75,13647800608182.5,4006361071227.8,511169962655.167,782508376027.75,8724241062819.25,0.0,15814670.667,23456.9,9179494144.0,1234682.87,0.146,58954162.667,29827.0,1152471.4,1006958.857,0.0,69316611.5,49064.333,119372703.0
16:24:12,8851902.364,257141.571,0.0,16939291686.4,42324590513.75,20724537073187.09,3491592787025.0,14119165022498.0,4144393619185.8,519652051056.833,809114198505.0,9024128889397.5,0.0,16146351.0,23923.5,9179584000.0,1284574.217,0.146,60933095.333,30529.1,1152471.4,1039679.857,0.0,69316611.5,49017.667,122946995.476
16:34:12,8985638.182,265713.0,0.0,17503576639.6,43734514804.25,21417960229390.09,3609723205585.75,14590649608141.0,4282541197980.2,528174910055.167,836021252927.0,9326063798057.25,0.0,16478923.0,24789.7,9179620864.0,1322295.435,0.146,62938648.0,31746.6,1152471.4,1073658.714,0.0,69316611.5,49065.667,126620823.143
16:44:13,9061264.182,274284.714,0.0,18075260756.0,45162927642.75,22110425370108.727,3728454939688.5,15062295127694.75,4420771125126.8,536844872444.667,863103260700.0,9629332280125.25,0.0,16809979.0,25867.6,9179653376.0,1361157.696,0.146,64979435.667,32609.1,1152471.4,1106479.857,0.0,69316611.5,49064.333,130306139.857
16:54:13,9141364.182,282856.143,0.0,18641998922.6,46578982310.5,22804423479586.727,3846545149908.75,15533780875807.25,4558914549331.4,545270002718.167,889926036943.0,9930336524513.75,0.0,17141702.333,26720.9,9179690240.0,1400648.0,0.146,66997393.667,33485.8,1152471.4,1138757.286,0.0,69316611.5,49051.0,133958856.619
17:04:13,9224449.364,291427.429,0.0,19203333151.4,47981530939.75,23500849536867.816,3963641499982.0,16005017710957.75,4696915107840.0,553530500278.0,916412165657.25,10229493784948.0,0.0,18271785.833,27315.7,9179923200.0,1446924.435,0.146,68974541.667,34210.3,1152471.4,1169577.143,0.0,69316611.5,49004.333,137548981.095
17:14:13,9313116.818,299998.714,0.0,19772548231.8,49403774422.25,24194079446579.09,4081969884859.75,16476571956438.5,4835093166227.2,562048982435.667,943329973267.0,10531128219377.75,0.0,18603552.167,28448.2,9179925504.0,1490460.217,0.146,70995093.667,35021.9,1152471.4,1203855.714,0.0,69316611.5,49020.333,141218713.905
17:24:13,9394337.818,308570.0,0.0,20341748777.6,50825982027.0,24886894779595.727,4200391498188.75,16948245513081.75,4973324721747.8,570648978296.167,970327303380.5,10832566759239.0,0.0,18934608.167,29686.3,9179908352.0,1536963.087,0.146,73014141.333,35949.5,1152471.4,1236524.0,0.0,69316611.5,49019.0,144874188.238
17:34:13,9529948.273,317141.571,0.0,20913427914.8,52254382716.75,25580583356185.637,4319088519813.5,17419865979083.25,5111525909643.2,579020358850.333,997218153620.5,11133558382087.0,0.0,19267619.167,30766.0,9179953664.0,1581955.826,0.146,75057894.333,36943.7,1152471.4,1269490.571,0.0,69316611.5,49051.0,148617554.048
17:44:13,9612291.091,325713.0,0.0,21486403031.6,53686018382.75,26274937929175.91,4437096227008.75,17891398808476.5,5249662722863.8,587346947605.833,1023956303547.75,11433401763738.75,0.0,19599428.5,31515.5,9180022784.0,1617573.13,0.146,77071298.0,37826.0,1152471.4,1302968.286,0.0,69316611.5,48988.333,152263777.286
17:54:13,9693525.818,334284.286,0.0,22058094304.8,55114449003.25,26967902635613.273,4555928299437.25,18363115909119.5,5387903948047.4,595699126990.833,1050978865920.0,11735535758113.0,0.0,19930777.333,32194.8,9180034816.0,1674113.043,0.146,79111776.0,38680.6,1152471.4,1334723.857,0.0,69316611.5,49052.333,155956961.333
18:04:13,9774377.909,342855.571,0.0,22623668804.4,56527592598.25,27663795934805.453,4672919367571.5,18834403382270.5,5525924923479.4,604068569058.167,1077463007180.75,12033624583206.5,0.0,20263669.167,32700.9,9180032768.0,1720887.696,0.146,81090372.0,39926.5,1152471.4,1366854.429,0.0,69316611.5,49035.0,159548101.905
18:14:13,9875719.455,351426.857,0.0,23200295446.2,57968355362.75,28355492639082.727,4792226568085.75,19306307661856.246,5664265092746.8,613165096924.333,1104764712840.25,12337242828529.75,0.0,20595521.5,33361.8,9179983872.0,1753419.304,0.146,83140989.0,40744.4,1152471.4,1399492.0,0.0,69316611.5,49035.0,163297682.333
18:24:13,9956943.455,359998.143,0.0,23763400111.8,59375327579.75,29052068490654.637,4909351877833.0,19777531300136.754,5802255705276.6,621925685841.333,1131216357289.75,12635418915600.75,0.0,20928879.833,34041.5,9180265472.0,1788541.435,0.146,85111928.667,41714.2,1152471.4,1432033.571,0.0,69316611.5,49052.333,166896060.095
18:34:13,10062389.364,368569.429,0.0,24332618778.6,60797580014.75,29745430016538.363,5027466893356.0,20249111371450.0,5940396370131.2,631114805234.167,1158047724204.0,12936121708114.25,0.0,21259935.833,34695.1,9193287168.0,1838415.696,0.146,87119638.0,42398.4,1152471.4,1464813.571,0.0,69316611.5,49035.0,170543902.048
18:44:14,10143978.455,377141.143,0.0,24899379496.2,62213690364.0,30438461529410.273,5145832687835.75,20720815029242.5,6078566710342.4,639688298748.333,1184973730144.25,13237882363556.0,0.0,21591831.167,35420.8,9180416256.0,1884905.609,0.146,89137655.0,45887.8,1152471.4,1497087.286,0.0,69316611.5,49051.0,174193393.095
18:54:14,10224818.545,385712.286,0.0,25466886976.4,63631667174.75,31132816152153.09,5263991459100.25,21192429141195.0,6216692595846.2,647992671011.167,1211775753462.25,13538501561819.0,0.0,22808844.5,36100.2,9180184832.0,1927784.217,0.146,91155378.667,46691.5,1152471.4,1531518.143,0.0,69316611.5,49020.333,177841715.619
19:03:55,10319066.909,394283.571,0.0,26027517962.0,65032458415.75,31829482484723.09,5381065561141.0,21663673941016.0,6354650703407.6,656020250493.5,1238150213795.0,13836519373258.0,0.0,23140100.167,36648.8,9180125184.0,1967271.609,0.146,93121118.333,47424.1,1152471.4,1566119.143,0.0,69316611.5,49020.333,181421624.286
