Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Lustre filesystem usage (per mount),Lustre network usage (lnet),Lustre network usage (mdc),Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Lustre filesystem usage (osc),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
01:43:16,107234199.364,2295254.429,0.0,4053619423.9,10105316168.25,216250034821285.8,5125652955284.5,120345819501482.75,34251945936992.0,3634888364202.334,571232161079.0,16002262362235.5,0.0,2556055205.833,185198.7,9116050176.0,12680456.913,0.0,11686341.667,271198.2,36329.933,5600092717.0,0.0,13.5,54319.333,118284119.048
01:53:16,107440939.909,2303825.714,0.0,4069395310.7,10144643080.75,217049875910314.1,5145639102678.0,120795352698278.25,34379863294970.6,3639317521649.166,573458078790.0,16065126429740.25,0.0,2566459637.5,185706.6,9121031168.0,12730060.826,0.0,11725975.333,271908.6,36329.933,5622056839.286,0.0,13.5,54303.333,118484964.333
02:03:16,107566852.0,2312396.857,0.0,4086086360.1,10186254379.25,217846865313298.53,5166154345405.75,121244900782450.75,34507786462225.8,3639725001444.834,575746007908.25,16129522063496.25,0.0,2576130545.333,186141.7,9125970944.0,12776256.043,0.0,11767067.0,272632.6,36329.933,5644623321.571,0.0,13.5,54287.333,118654345.81
02:13:16,107796686.636,2320968.143,0.0,4101770859.3,10225354546.25,218649560442334.2,5185946965426.25,121694432411956.75,34635701809300.4,3644103649144.666,577955611685.0,16191574606149.25,0.0,2586254950.833,186809.3,9130983936.0,12938734.304,0.0,11812529.333,273417.4,36329.933,5666241191.714,0.0,13.5,54271.333,118936511.571
02:23:16,107910303.455,2329539.143,0.0,4117733362.3,10265150362.0,219453712554747.9,5205612025928.25,122143964724128.5,34763605679181.6,3651714089112.334,580138883534.5,16252715413222.75,0.0,2596102112.167,188047.2,9135828736.0,12978113.87,0.0,11851823.0,274205.4,36329.933,5687721257.429,0.0,13.5,54287.333,119087459.19
02:33:16,108053716.636,2338110.429,0.0,4132535212.1,10302047720.5,220261449483808.72,5224812879555.75,122593490088799.5,34891506981358.8,3652314474484.666,582274352836.5,16312825460620.5,0.0,2605116509.5,188501.1,9140796416.0,13027981.696,0.0,11897526.0,275015.2,36329.933,5708681394.0,0.0,13.5,54287.333,119245477.619
02:43:16,108181486.182,2346681.571,0.0,4145846955.9,10335229284.25,221082640616327.38,5242185136239.0,123042954295917.75,35019387252207.6,3659472947616.166,584220220956.0,16367504537479.5,0.0,2614123628.5,189006.0,9144649216.0,13070763.043,0.0,11944548.333,275698.9,36329.933,5727723952.0,0.0,13.5,54255.333,119393571.714
02:53:16,58045606.364,1121154.143,0.0,1964954849.9,4898518360.0,105771414481007.81,2483274776588.5,58787793423763.25,16731069506667.6,2599014729222.666,277184539404.75,7739186317244.25,0.0,1236396704.667,92278.6,9274711040.0,6568195.348,0.0,5662275.667,168220.8,36307.8,2713177696.714,0.0,13.5,54272.333,63373948.952
03:03:16,58603595.182,1129725.286,0.0,1977667299.7,4930205545.25,106598248042198.55,2500001270228.0,59237255369951.25,16858960438476.6,2599955026786.5,279043015549.25,7791105542966.75,0.0,1244359387.0,92947.7,9278795008.0,6600572.565,0.0,5702087.667,169215.7,36307.8,2731392920.571,0.0,13.5,54209.0,64084048.238
03:13:16,59650851.455,1138296.571,0.0,1991094354.9,4963679415.75,107427803720703.1,2516471990400.75,59686714505621.0,16986850554010.8,2608541732774.0,280879081435.75,7842524845548.0,0.0,1253131760.0,93548.5,9282897408.0,6759484.304,0.0,5750987.0,169873.7,36307.8,2749396895.429,0.0,13.5,54257.0,65481329.476
03:23:16,59835989.273,1146867.857,0.0,2005810015.3,5000359585.5,108231864440810.19,2536093177712.25,60136240687607.51,17114764732825.2,2612110761556.666,283046915051.5,7903139007518.0,0.0,1263071672.333,94089.2,9287845632.0,6806078.0,0.0,5778658.0,170598.3,36307.8,2770809745.714,0.0,13.5,54241.0,65661777.0
03:33:16,59990223.182,1155439.0,0.0,2021299544.5,5038972401.5,109034939552898.0,2555770544697.5,60585770638326.49,17242667399507.6,2612621092084.666,285252511195.5,7965141300618.0,0.0,1272297399.333,94615.1,9292363264.0,6852591.826,0.0,5816875.333,171216.5,36307.8,2792461701.714,0.0,13.5,54241.0,65853957.857
03:43:17,60168294.545,1164010.286,0.0,2035154407.7,5073512655.5,109859489472502.36,2572906431261.75,61035239220988.75,17370547817741.6,2615746753918.334,287152239523.25,8018652442594.5,0.0,1281092440.333,95492.4,9296517888.0,6884666.0,0.0,5856991.667,171967.3,36307.8,2811105747.429,0.0,13.5,54273.0,66040412.381
03:53:17,60508165.091,1172581.571,0.0,2049111610.9,5108310056.0,110687564213103.81,2589571130476.25,61484700676059.75,17498426036434.6,2619174063746.5,289002543695.5,8070755338034.75,0.0,1289701434.833,96021.8,9300865024.0,6920451.913,0.0,5897576.333,172653.7,36307.8,2829123837.714,0.0,13.5,54305.0,66404139.571
04:03:17,61082965.091,1181152.714,0.0,2061332852.1,5138770053.75,111514825855431.64,2606208141103.0,61934154416898.75,17626301947861.4,2620114817744.834,290858380436.0,8122771026656.0,0.0,1297661541.833,97118.5,9304932352.0,6963482.739,0.0,5938701.333,173400.2,36307.8,2847200462.143,0.0,13.5,54225.0,67060992.762
04:13:17,62013115.273,1189723.857,0.0,2075412050.9,5173875882.75,112347548034510.19,2622060284972.0,62383585794945.75,17754169576292.0,2624755338689.666,292632681533.0,8172356114723.25,0.0,1305861304.0,97738.7,9308963840.0,6995920.565,0.0,5986553.333,174187.4,36309.933,2864621819.857,0.0,13.5,54270.667,68339224.0
04:23:17,63265725.545,1198295.143,0.0,2086937169.9,5202606934.0,113191995034278.81,2636301347536.25,62832973122320.75,17882021733289.6,2643903576038.166,294222236515.0,8217107289294.5,0.0,1313487201.833,98231.9,9312015360.0,7038828.783,0.0,6025148.333,174868.4,36309.933,2880288944.429,0.0,13.5,54222.667,69933245.429
04:33:17,64290179.727,1206866.429,0.0,2098588810.3,5231646424.75,114025015374078.81,2652183115633.25,63282405589243.25,18009889511817.4,2644924508202.5,295995370883.5,8267319545074.75,0.0,1321026601.167,99168.9,9316060160.0,7085256.913,0.0,6069376.667,176209.1,36309.933,2897657608.571,0.0,13.5,54254.667,71287224.238
04:43:17,65228113.182,1215437.714,0.0,2110988943.1,5262557385.75,114859496783714.0,2667865657949.5,63731823272683.75,18137752429677.0,2648709601502.166,297749932532.75,8316979844637.5,0.0,1329036562.667,99717.8,9320060160.0,7131157.348,0.0,6121350.333,176769.8,36309.933,2914815096.429,0.0,13.5,54238.667,72546479.0
04:53:17,66578264.909,1224008.857,0.0,2124624762.9,5296553563.0,115689173201149.73,2684234924630.25,64181261425216.25,18265627840935.4,2652563610570.0,299572921073.75,8368510519111.25,0.0,1337796333.167,100281.7,9323836672.0,7170745.087,0.0,6168631.667,177369.8,36309.933,2932716264.571,0.0,13.5,54238.667,74333152.381
05:03:17,67465522.364,1232580.0,0.0,2138154753.5,5330274984.75,116500586780240.36,2702938682484.5,64630773148438.0,18393536086870.2,2653257181439.666,301645578402.25,8427097963268.0,0.0,1346568261.0,100856.8,9328370688.0,7213636.826,0.0,6207598.667,178075.5,36309.933,2952997249.0,0.0,13.5,54238.667,75533273.857
05:05:03,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8581707264.0,0.0,0.0,0.0,0.0,34093.4,924.714,0.0,1.0,44137.667,0.0
05:13:17,68239676.545,1241151.286,0.0,2152935508.3,5367122261.5,117312987883283.1,2721484025305.25,65080274303052.49,18521440590373.2,2655958422303.5,303697897916.25,8485283268508.75,0.0,1356209049.0,101494.9,9332880128.0,7256574.913,0.0,6242651.667,178788.2,36309.933,2973162610.857,0.0,13.5,54238.667,76302759.095
05:15:04,4434892.727,8570.714,0.0,15147846.3,37759194.75,778149492278.636,19456164006.0,442712417353.5,127905187432.0,32558334554.0,2223542095.25,61032889528.5,0.0,10221736.333,580.0,8664757760.0,272120.435,0.0,102827.667,819.2,34093.4,21336455.429,0.0,13.5,46648.667,4730210.333
05:23:17,68411404.0,1249722.429,0.0,2168230012.5,5405251537.25,118122534435505.27,2740429610407.0,65529792072247.51,18649350953800.2,2660062278373.334,305797750148.25,8544749924027.5,0.0,1365467742.5,103287.9,9337612032.0,7295982.435,0.0,6284986.333,179561.2,36309.933,2993777086.429,0.0,13.5,54206.667,76504954.238
05:25:04,5224081.0,17142.0,0.0,28390484.9,70768045.0,1597995699728.182,36994632401.25,892179036034.75,255786687077.2,68597394422.0,4189342970.75,115760122631.0,0.0,19120355.667,1074.5,8670615040.0,319583.348,0.0,136605.0,1600.1,34941.667,40561934.286,0.0,13.5,46760.667,5575554.0
05:33:17,68672900.273,1258293.571,0.0,2184743051.5,5446420366.0,118922619782398.1,2760548335665.25,65979339265448.0,18777271594647.2,2660538180264.834,308025327857.0,8607682569839.0,0.0,1374957844.167,103902.8,9342504704.0,7338855.261,0.0,6330386.667,180053.9,36309.933,3015699896.286,0.0,13.5,54190.667,76764123.095
05:35:04,5775686.091,25713.286,0.0,43173057.9,107617949.75,2406222154926.182,56198694894.0,1341717944099.5,383692878585.4,93867404242.667,6317748834.25,174764808275.75,0.0,28129295.5,1693.1,8676142592.0,359294.478,0.0,176425.0,2326.4,34951.267,61434505.571,0.0,13.5,46800.667,6121385.429
05:43:17,69006406.727,1266864.714,0.0,2198702046.9,5481216183.75,119738288636315.73,2778731214084.25,66428833543233.25,18905173713945.0,2664339934288.834,310043822001.0,8664516394197.75,0.0,1384319013.0,104647.8,9347008512.0,7370414.696,0.0,6376673.667,180535.8,36309.933,3035675739.143,0.0,13.5,54238.667,77114434.714
05:45:04,6081498.545,34284.286,0.0,56810913.1,141620524.75,3237841553374.091,72388306950.25,1791172583408.0,511569708030.6,134273303626.5,8121593803.5,225119578817.0,0.0,36568248.5,2198.1,8680409856.0,398628.913,0.0,213078.0,2893.3,35677.133,79013582.143,0.0,13.5,46724.0,6435585.857
05:53:18,69136055.727,1275436.0,0.0,2214434840.9,5520439991.0,120544490855470.27,2797919257038.0,66878349282988.0,19033084197936.0,2668462273976.166,312169203696.75,8724096070652.5,0.0,1394456427.167,105375.9,9351663104.0,7411361.783,0.0,6428151.333,181473.1,36309.933,3056751285.286,0.0,13.5,54238.667,77287536.238
05:55:04,6257699.818,42855.571,0.0,70199913.3,174995620.75,4058182921331.182,89927776601.25,2240668216217.75,639460682094.8,174510341409.167,10067813052.25,279194879212.75,0.0,45540785.333,2686.1,8685132288.0,430648.043,0.0,243447.333,3633.0,35780.867,98081299.0,0.0,13.5,46847.667,6612685.476
06:03:18,69495281.364,1284007.143,0.0,2229372415.7,5557671392.0,121342705277625.73,2818298849114.25,67322809353286.25,19161004537628.2,2687870587680.5,314413775625.0,8787281813030.75,0.0,1404061866.167,106159.9,9356594944.0,7443325.174,0.0,6474328.0,181914.0,36309.933,3078880408.286,0.0,13.5,54238.667,77657249.619
06:05:04,7351570.273,51426.714,0.0,83342910.1,207761499.75,4887232412408.272,106124748195.5,2690129850170.25,767345162116.4,201918667576.333,11871846820.75,329815063457.25,0.0,53370646.667,3126.8,8689072128.0,473664.957,0.0,283914.667,4353.3,35781.133,115779226.143,0.0,13.5,46820.0,7888607.905
06:13:18,69926616.455,1292578.429,0.0,2244441602.9,5595238738.5,122154285702797.64,2836933769178.0,67772306756711.25,19288909100357.8,2708741058502.666,316484904394.0,8845774331997.75,0.0,1413576130.0,106744.4,9361288960.0,7492977.696,0.0,6520660.667,182598.0,36309.933,3099273894.571,0.0,13.5,54206.667,78014633.095
06:15:04,8320906.091,59998.0,0.0,95666430.5,238481483.25,5719551205107.091,121947895640.75,3139571880294.75,895230011218.6,231936846398.167,13641704731.0,379592337800.75,0.0,61482765.5,3683.1,8693264128.0,505935.174,0.0,326071.0,5386.6,36091.0,133119534.429,0.0,13.5,46788.0,9236501.286
06:23:18,70153103.091,1301149.571,0.0,2259472885.9,5632706030.5,122955987087310.1,2856919773828.25,68221848584448.25,19416817763207.4,2725307768418.334,318688968390.0,8907670595257.25,0.0,1423582243.5,107636.1,9366180096.0,7537292.739,0.0,6558387.0,183339.7,36309.933,3121082540.429,0.0,13.5,54222.667,78218693.048
06:25:04,9291733.091,68569.143,0.0,107428782.5,267801380.25,6554190656445.546,137392576802.0,3589005499073.0,1023111802653.8,256029496021.0,15373962339.75,428017959978.75,0.0,69544290.833,4166.0,8697032960.0,538181.609,0.0,372356.333,6690.6,36117.4,150057925.714,0.0,13.5,46815.667,10582893.143
06:33:18,70319248.0,1309720.714,0.0,2275776960.7,5673351108.0,123753702609246.73,2877269000852.0,68671394646343.75,19544727053664.4,2728947289863.834,320948520510.25,8971524584979.0,0.0,1433233261.667,108288.5,9371066368.0,7578434.261,0.0,6611992.667,183800.5,36309.933,3143359368.143,0.0,13.5,54270.667,78426811.905
06:35:04,10110932.182,77140.286,0.0,119743590.1,298496949.5,7381630131008.454,153923478738.25,4038485019990.0,1151009581573.6,279572078319.833,17220320631.25,479568772316.25,0.0,77352367.333,4578.9,8701069312.0,581128.217,0.0,412837.0,7959.2,36117.4,168056375.286,0.0,13.5,46788.0,11723268.619
06:43:18,70858413.182,1318291.857,0.0,2291304690.3,5712061346.0,124560798281505.81,2896667896254.75,69120916213407.75,19672627002921.4,2731961763212.666,323097230999.5,9032090205627.75,0.0,1442989775.5,108988.6,9375915520.0,7621386.304,0.0,6662592.0,184544.2,36310.2,3164408043.714,0.0,13.5,54302.667,78945175.333
06:45:04,11067566.273,85711.571,0.0,133361803.3,332447066.0,8203924749843.818,171042927100.25,4487973816321.0,1278910809057.0,315840358438.0,19130226624.5,532848678178.75,0.0,86028711.833,5002.2,8705551360.0,623943.739,0.0,459927.667,9447.5,36128.867,186764092.571,0.0,13.5,46836.0,13059338.095
06:53:18,71276105.636,1326863.143,0.0,2306277196.9,5749386309.75,125370074537136.9,2915522145066.75,69570433866981.75,19800524733784.8,2735567082366.0,325186787027.0,9090543529743.75,0.0,1452503895.333,110156.7,9380407296.0,7660489.739,0.0,6709141.333,185197.3,36310.2,3184853999.857,0.0,13.5,54318.667,79349841.286
06:55:04,11975743.091,94282.857,0.0,146574026.7,365380786.75,9023479390108.182,188589186760.25,4937467324808.25,1406813511121.8,352975952604.667,21083224414.0,587586682720.5,0.0,95486168.833,5494.7,8709880832.0,662953.348,0.0,513803.333,10730.3,36277.933,205885126.143,0.0,13.5,46831.667,14301095.333
07:03:18,71745044.182,1335434.286,0.0,2322024822.9,5788641708.0,126169507287551.64,2935787079013.25,70019988315249.51,19928435206619.8,2736025214202.666,327431473426.25,9153626288838.5,0.0,1462055738.333,111047.0,9385403136.0,7700119.348,0.0,6754762.667,185903.9,36310.2,3206892734.286,0.0,13.5,54254.333,79738168.048
07:05:04,12722619.273,102853.857,0.0,162283104.5,404546436.25,9830107707026.455,207737515007.75,5387006204929.25,1534732200482.4,390333424439.167,23213279864.25,647254246215.75,0.0,104499056.333,5934.0,8714758144.0,698695.783,0.0,554541.333,12581.5,36280.867,226749118.143,0.0,13.5,46824.0,15333459.048
07:13:18,72054949.273,1344005.571,0.0,2338987177.7,5830933528.5,126971095189811.27,2955899272685.25,70469551978305.5,20056349187514.0,2740096059382.166,329664765448.25,9215863645225.75,0.0,1472644193.167,111648.3,9390169600.0,7747948.391,0.0,6799912.333,186571.4,36310.2,3228791140.286,0.0,13.5,54302.667,80011455.286
07:15:04,12943887.182,111425.143,0.0,177385072.3,442191668.5,10630925361651.273,227597571090.5,5836560381185.0,1662656878058.0,430330354563.667,25416680285.5,709211864201.75,0.0,114495001.333,6526.9,8719703296.0,741568.957,0.0,594527.667,13893.1,36281.133,248314564.286,0.0,13.5,46843.667,15540707.333
07:23:18,72474139.636,1352576.714,0.0,2352889314.5,5865585585.0,127782533395123.19,2974427556384.0,70919057997027.5,20184242850863.8,2743720315846.834,331721651055.75,9273663162801.5,0.0,1481846568.833,112209.9,9394746368.0,7797960.391,0.0,6843358.0,187267.6,36310.2,3248867602.429,0.0,13.5,54270.667,80427332.286
07:25:04,13504505.091,119996.286,0.0,190781904.3,475584249.5,11444994978703.182,245783192577.5,6286082122722.75,1790569793661.0,487584085163.0,27436759157.5,765641410384.75,0.0,123796716.5,7083.2,8724227584.0,774465.522,0.0,630123.333,15247.9,36299.0,268017052.143,0.0,13.5,46830.667,16136973.667
07:33:18,72800432.091,1361147.857,0.0,2369377171.1,5906689139.5,128579031643015.36,2995078061193.75,71368617819596.0,20312155525484.2,2744103799875.0,334001111956.75,9337774438412.75,0.0,1491584281.0,113056.3,9399952384.0,7830594.957,0.0,6888820.667,188401.8,36310.2,3271463150.429,0.0,13.5,54254.667,80706277.905
07:35:05,13753325.273,128567.429,0.0,206604301.9,515027623.0,12242936994447.273,266059246737.75,6735656630569.25,1918489957971.8,524039200377.667,29706729433.75,829098332078.0,0.0,133353072.333,7625.9,8729094144.0,814018.348,0.0,679247.0,17309.0,36299.0,290233423.571,0.0,13.5,46787.333,16365493.81
07:43:18,73147724.273,1369719.0,0.0,2383587659.7,5942109095.25,129387595256281.36,3014241888860.0,71818138349351.25,20440058434647.8,2748505764432.0,336121885764.0,9397422074845.5,0.0,1501375577.167,113654.1,9404435456.0,7869697.522,0.0,6931892.667,189071.5,36310.2,3292128308.571,0.0,13.5,54270.667,81034317.0
07:45:05,13915366.455,137138.714,0.0,222471460.3,554584457.25,13043916120771.273,286032606155.0,7185231857123.75,2046409301177.0,564272379006.5,31931474064.0,890981857410.5,0.0,143417041.833,8087.4,8733914624.0,857858.609,0.0,725586.0,18637.9,36299.267,311955661.857,0.0,13.5,46849.0,16554503.429
07:53:18,73274373.909,1378290.286,0.0,2398016993.9,5978072463.5,130190066991000.0,3034073310339.5,72267673764288.5,20567975423862.0,2752513495053.166,338327850859.25,9459418948362.75,0.0,1511381282.667,114289.8,9409669120.0,7913274.696,0.0,6973104.333,189792.6,36310.2,3313730453.571,0.0,13.5,54334.667,81199895.476
07:55:05,14331824.727,145709.857,0.0,237665616.1,592459082.0,13843735127566.363,306252829817.25,7634811901460.75,2174331130228.8,604511784059.667,34182888140.5,953595277251.0,0.0,153531646.833,8531.9,8739300864.0,911619.043,0.0,769432.667,20069.5,36299.533,333951888.286,0.0,13.5,46860.333,16996343.762
08:03:19,73427480.727,1386861.429,0.0,2412965515.7,6015330816.75,130988603082016.36,3054508559549.75,72717228182698.75,20695899038984.0,2752938350542.5,340597986190.75,9523256250743.25,0.0,1520996212.833,114853.8,9414679808.0,7959711.435,0.0,7016043.667,190496.6,36310.2,3335947872.714,0.0,13.5,54302.667,81364021.238
08:05:05,14557925.273,154281.0,0.0,254211486.1,633709947.0,14641713789202.092,326770074659.75,8084406923150.5,2302258019510.6,641947660893.333,36470258677.5,1016902299614.25,0.0,163468739.333,8946.9,8744208128.0,954690.87,0.0,812588.667,21612.4,36299.8,356369709.571,0.0,13.5,46833.0,17224268.0
08:13:19,73551530.636,1395432.714,0.0,2428271737.1,6053484788.75,131790419195812.45,3074505047170.25,73166766838424.5,20823818470000.0,2757046409414.834,342821966979.25,9585847708268.75,0.0,1531052132.833,115527.6,9419598080.0,8002495.304,0.0,7060924.0,191225.0,36321.4,3357820428.857,0.0,13.5,54286.667,81526085.524
08:15:05,14991733.636,162852.286,0.0,268308732.5,668850170.75,15454077541065.637,345417234416.5,8533927484284.0,2430158565222.8,678583664621.167,38550085269.5,1075067264147.25,0.0,173017560.667,9462.8,8748467456.0,1019308.826,0.0,855794.0,22996.4,36299.8,376883932.286,0.0,13.5,46817.0,17654206.0
08:23:19,73685639.0,1404003.857,0.0,2445008655.1,6095213301.75,132591631385470.81,3094610097569.25,73616303175451.75,20951736939056.6,2760530831313.334,345044063609.5,9648124463562.5,0.0,1541290242.833,116011.7,9424359424.0,8050560.217,0.0,7101329.667,191869.7,36326.2,3379837486.714,0.0,13.5,54254.667,81686266.524
08:25:05,15403597.909,171423.429,0.0,282730084.9,704799474.75,16263866871344.637,364241513361.75,8983470529237.25,2558066443462.8,715458988963.833,40643473607.5,1132992321176.5,0.0,182286256.0,9870.2,8753245952.0,1059166.957,0.0,892857.0,25027.8,36301.4,397483347.429,0.0,13.5,46780.333,18056956.571
08:33:19,73852894.909,1412575.143,0.0,2459848175.9,6132198983.25,133389398717138.19,3115085599741.0,74065849251691.02,21079658694109.2,2760964776782.666,347317296770.0,9712046655030.25,0.0,1550899203.0,116676.1,9429151744.0,8092111.348,0.0,7155658.0,192600.9,36326.2,3402192468.857,0.0,13.5,54240.0,81889031.0
08:35:05,15794677.818,179994.714,0.0,297994796.1,742848918.25,17062056394413.455,384555922967.75,9433036273325.75,2685982798630.0,744545309826.0,42913659843.5,1196305865613.0,0.0,191872396.667,10346.5,8758413568.0,1106266.87,0.0,938454.667,26429.4,36301.4,419926709.571,0.0,13.5,46791.0,18431558.81
08:43:19,74338006.182,1421146.143,0.0,2475869862.7,6172144693.25,134197925273277.19,3134067269627.5,74515349155327.25,21207563761666.2,2764388657690.334,349432690598.0,9771692426517.75,0.0,1560902357.833,117603.5,9433699840.0,8134913.739,0.0,7198038.0,193266.8,36326.2,3423015118.429,0.0,13.5,54240.0,82348563.571
08:45:05,15951877.545,188566.0,0.0,314319211.5,783551834.5,17868399993710.09,403714927103.5,9882583798728.25,2813891012841.8,781086684797.5,45050630903.0,1255862438204.75,0.0,201842941.0,10976.5,8763301632.0,1146970.696,0.0,967279.0,27815.5,36301.4,440939093.714,0.0,13.5,46823.0,18606509.238
08:53:19,74507497.455,1429717.429,0.0,2490778400.5,6209307771.0,135003957942047.55,3153435824864.75,74964870414968.0,21335476027386.8,2768282312983.5,351581666672.75,9832186578116.75,0.0,1570811343.167,118283.3,9438724352.0,8181471.826,0.0,7237104.0,194042.2,36326.467,3444256833.0,0.0,13.5,54224.0,82536778.143
08:55:05,16367881.182,197137.0,0.0,330773995.7,824581628.0,18678252684628.547,422501727285.75,10332014041601.5,2941795546794.0,839386183847.167,47155429717.5,1314901209871.0,0.0,211298399.667,11597.8,8767704576.0,1189938.261,0.0,1004032.333,29166.7,36301.933,461562602.143,0.0,13.5,46834.333,19016560.0
09:03:19,74712738.818,1438288.571,0.0,2506994241.9,6249733111.25,135802825167386.64,3173734638588.0,75414409579510.0,21463394615549.6,2768734410005.0,353831293044.75,9895481895899.5,0.0,1580358281.833,118834.7,9443580672.0,8220862.174,0.0,7278076.667,194779.0,36326.467,3466464578.714,0.0,13.5,54224.0,82725149.429
09:05:05,16792153.273,205708.286,0.0,345827956.7,862104004.75,19475988709727.816,442902479760.0,10781583566019.0,3069725343790.8,877497064393.5,49437273142.0,1378848869108.5,0.0,220903458.333,12127.9,8772757248.0,1223167.348,0.0,1040503.333,30602.1,36302.2,483902735.143,0.0,13.5,46791.0,19348003.381
09:13:19,75209451.545,1446859.857,0.0,2521624603.7,6286204268.0,136614819704618.64,3192265489398.75,75863893484072.25,21591283892496.2,2771846876054.0,355904768464.0,9953836059391.0,0.0,1589935228.167,119367.5,9447985664.0,8368096.957,0.0,7327183.0,195364.3,36326.467,3486945087.286,0.0,13.5,54192.0,83283990.667
